Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM
STARD13-AS,,human-specific,,,,,,0.0921987209944751
LINC02344,,human-specific,,,,,,0.0342391132596685
RFC3,Rfc3,one-to-one,,,Low,Approved,glandular cells,2.85409594198895
LINC02343,,human-specific,,,,,,0.300007624309392
LINC00457,,human-specific,,,,,,0.0185921933701657
NBEA,Nbea,one-to-one,,,Not detected,Enhanced,glandular cells,0.944672919889503
MAB21L1,Mab21l1,one-to-one,,,,,,0.0830593950276243
LINC00445,,human-specific,,,,,,0.000802632596685083
DCLK1,Dclk1,one-to-one,,,Not detected,Enhanced,glandular cells,0.362326113259669
SOHLH2,Sohlh2,one-to-many (mouse-to-human),,,,,,0.044191135359116
CCDC169,Ccdc169,one-to-one,,,,,,0.0669448867403315
SPART,Spart,one-to-one,,,Low,Approved,glandular cells,4.52113320718232
SPART-AS1,,human-specific,,,,,,0.101347651933702
CCNA1,Ccna1,one-to-one,,,Not detected,Enhanced,glandular cells,0.0529268784530387
SERTM1,Sertm1,one-to-one,,,,,,0.0776852569060774
RFXAP,Rfxap,one-to-one,,,,,,3.54993632596685
SMAD9,Smad9,one-to-one,,,High,Approved,glandular cells,0.869341439226519
ALG5,Alg5,one-to-one,,,Low,Approved,glandular cells,12.874320359116
EXOSC8,Exosc8,one-to-one,,,Medium,Uncertain,glandular cells,4.53226306629834
SUPT20H,Supt20,one-to-one,,,Medium,Uncertain,glandular cells,7.45602386740332
CSNK1A1L,,human-specific,,,,,,0.00910801933701658
LINC01048,,human-specific,,,,,,0.00599569889502762
LINC00547,,human-specific,,,,,,0.000153265193370166
POSTN,Postn,one-to-one,Secreted to extracellular matrix,Cell adhesion,Medium,Enhanced,glandular cells,1.33533732320442
TRPC4,Trpc4,one-to-one,,,,,,0.300400488950276
LINC02334,,human-specific,,,,,,0.191424825966851
LINC00571,,human-specific,,,,,,0.338330621546961
UFM1,Ufm1,one-to-one,,,High,Approved,glandular cells,33.9386497237569
LINC00437,,human-specific,,,,,,0.00538777071823204
LINC00366,,human-specific,,,,,,0.00140229281767956
FREM2,Frem2,one-to-one,,,,,,1.63615002209945
FREM2-AS1,,human-specific,,,,,,6.34817400828729
STOML3,Stoml3,one-to-one,,,Not detected,Enhanced,glandular cells,0.00444616298342541
PROSER1,Proser1,one-to-one,,,Medium,Uncertain,glandular cells,10.6994314364641
NHLRC3,Nhlrc3,one-to-one,Secreted to blood,No annotated function,Not detected,Uncertain,glandular cells,9.93253698895028
LHFPL6,Lhfpl6,one-to-one,,,Not detected,Approved,glandular cells,4.77745589226519
COG6,Cog6,one-to-one,,,Medium,Uncertain,glandular cells,4.64903640883978
MIR4305,,human-specific,,,,,,0.00320070718232044
LINC00598,,human-specific,,,,,,0.0732886712707182
LINC00332,,human-specific,,,,,,0.318506301104972
FOXO1,Foxo1,one-to-one,,,Medium,Supported,glandular cells,8.04941994475138
MIR320D1,,human-specific,,,,,,0
MRPS31,Mrps31,one-to-one,,,Low,Uncertain,glandular cells,6.20645859116022
SLC25A15,Slc25a15,one-to-one,,,Low,Approved,glandular cells,19.1140052762431
TPTE2P5,,human-specific,,,,,,0.877507414364641
SUGT1P3,,human-specific,,,,,,0.374746483425414
ELF1,Elf1,one-to-one,,,Medium,Enhanced,glandular cells,14.9040911049724
WBP4,Wbp4,one-to-one,,,Medium,Approved,glandular cells,5.53782864640884
MIR3168,,human-specific,,,,,,0.00373402762430939
KBTBD6,Kbtbd6,one-to-one,,,High,Uncertain,glandular cells,2.27585567679558
KBTBD7,Kbtbd7,one-to-one,,,Not detected,Uncertain,glandular cells,2.07954597237569
MTRF1,Mtrf1,one-to-one,,,Not detected,Uncertain,glandular cells,5.58078508287293
NAA16,Naa16,one-to-one,,,Medium,Approved,glandular cells,12.8312141160221
OR7E37P,,human-specific,,,,,,0.00580517955801105
RGCC,Rgcc,one-to-one,,,Medium,Enhanced,glandular cells,13.7730529281768
VWA8,Vwa8,one-to-one,,,Medium,Uncertain,glandular cells,3.39810101104972
VWA8-AS1,,human-specific,,,,,,0.0306118701657459
DGKH,Dgkh,one-to-one,,,Medium,Uncertain,glandular cells,0.737194002762431
AKAP11,Akap11,one-to-one,,,Low,Enhanced,glandular cells,4.7960806160221
LINC02341,,human-specific,,,,,,0.00404772928176796
TNFSF11,Tnfsf11,one-to-one,Secreted to blood,Cytokine,Not detected,Enhanced,glandular cells,0.0874255524861878
FAM216B,Fam216b,one-to-one,,,,,,0.0117096132596685
LINC01050,,human-specific,,,,,,0.0239897458563536
LINC00428,,human-specific,,,,,,0.00131759392265193
EPSTI1,Epsti1,one-to-one,,,Medium,Approved,glandular cells,1.1202148038674
DNAJC15,Dnajc15,one-to-one,,,,,,3.63857232044199
LINC00400,,human-specific,,,,,,0.000897339779005525
ENOX1,Enox1,one-to-one,Intracellular and membrane,Transport,Medium,Approved,glandular cells,0.502454740331492
ENOX1-AS2,,human-specific,,,,,,0.00178539502762431
CCDC122,Ccdc122,one-to-one,,,High,Approved,glandular cells,1.04023293922652
LACC1,Lacc1,one-to-one,,,High,Uncertain,glandular cells,2.25496139502762
NRAD1,,human-specific,,,,,,0.0378903232044199
LINC00390,,human-specific,,,,,,0.0263807624309392
SMIM2-AS1,,human-specific,,,,,,0.249748944751381
SMIM2,,human-specific,,,,,,0.0349780966850829
SMIM2-IT1,,human-specific,,,,,,0.0148784171270718
SERP2,Serp2,one-to-one,,,Low,Uncertain,glandular cells,1.23466509668508
TUSC8,,human-specific,,,,,,0.0336090165745856
TSC22D1,Tsc22d1,one-to-one,,,,,,11.3068768232044
TSC22D1-AS1,,human-specific,,,,,,0.953946859116022
LINC00407,,human-specific,,,,,,0.0164067983425414
LINC00330,,human-specific,,,,,,0.00860089502762431
NUFIP1,Nufip1,one-to-one,,,Not detected,Approved,glandular cells,1.94417574309392
GPALPP1,Gpalpp1,one-to-one,,,High,Enhanced,glandular cells,1.82438217955801
GTF2F2,Gtf2f2,one-to-one,,,Low,Supported,glandular cells,5.00241046961326
KCTD4,Kctd4,one-to-one,,,,,,0.097911182320442
TPT1,Tpt1,one-to-many (mouse-to-human),,,Medium,Approved,glandular cells,467.969328729282
SNORA31,,human-specific,,,,,,0.00127428453038674
TPT1-AS1,,human-specific,,,,,,1.74741990883978
SLC25A30,Slc25a30,one-to-one,,,,,,4.06121063535912
SLC25A30-AS1,,human-specific,,,,,,0.088964953038674
COG3,Cog3,one-to-one,,,High,Approved,glandular cells,11.6077735911602
ERICH6B,Erich6b,one-to-one,,,,,,0.194194328729282
LINC01055,,human-specific,,,,,,0.027963179558011
CBY2,Cby2,one-to-one,,,Not detected,Enhanced,glandular cells,0.014682955801105
SIAH3,Siah3,one-to-one,,,,,,0.00595636740331492
ZC3H13,Zc3h13,one-to-one,,,Medium,Uncertain,glandular cells,5.55911773480663
CPB2-AS1,,human-specific,,,,,,0.0285543839779006
CPB2,Cpb2,one-to-one,Secreted to blood,Blood coagulation,Not detected,Approved,glandular cells,0.0947135635359116
LCP1,Lcp1,one-to-one,,,Not detected,Enhanced,glandular cells,4.92508732872928
LRRC63,Lrrc63,one-to-one,,,,,,0.021065953038674
LINC00563,,human-specific,,,,,,0.0030550635359116
RUBCNL,Rubcnl,one-to-one,,,Low,Approved,glandular cells,0.166424008287293
LINC01198,,human-specific,,,,,,0.0164227513812155
LRCH1,Lrch1,one-to-one,,,Medium,Approved,glandular cells,1.85197337845304
ESD,Esd | Esd-ps,one-to-many (human-to-mouse),,,Medium,Approved,glandular cells,15.6316378176796
HTR2A,Htr2a,one-to-one,,,Not detected,Enhanced,glandular cells,0.0174971961325967
HTR2A-AS1,,human-specific,,,,,,0.000373701657458564
SUCLA2,Sucla2,one-to-one,,,Medium,Enhanced,glandular cells,2.93428283425414
LINC00562,,human-specific,,,,,,0.0959510027624309
SUCLA2-AS1,,human-specific,,,,,,0.213081290055249
NUDT15,Nudt15,one-to-one,,,High,Approved,glandular cells,7.26807842541436
MED4,Med4,one-to-one,,,High,Approved,glandular cells,8.47365872928177
MED4-AS1,,human-specific,,,,,,0.0448798591160221
ITM2B,Itm2b,one-to-one,Secreted to blood,No annotated function,Low,Enhanced,glandular cells,27.8224538674033
RB1-DT,,human-specific,,,,,,0.105700563535912
RB1,Rb1,one-to-one,,,Medium,Supported,glandular cells,4.37178922651934
LPAR6,Lpar6,one-to-one,,,Medium,Approved,glandular cells,3.47622520718232
RCBTB2,Rcbtb2,one-to-one,,,Medium,Approved,glandular cells,4.27048732044199
LINC01077,,human-specific,,,,,,0.000912988950276243
LINC00462,,human-specific,,,,,,0.00950858563535912
CYSLTR2,Cysltr2,one-to-one,,,Low,Approved,glandular cells,0.0463432486187845
FNDC3A,Fndc3a,one-to-one,,,Medium,Approved,glandular cells,23.6966785911602
MLNR,,human-specific,,,,,,0.0155175303867403
CDADC1,Cdadc1,one-to-one,,,Not detected,Uncertain,glandular cells,1.87112309944751
CAB39L,Cab39l,one-to-one,,,Medium,Approved,glandular cells,3.43633016574586
SETDB2,Setdb2,one-to-one,,,High,Approved,glandular cells,3.98217953038674
PHF11,Phf11 | Phf11a | Phf11b | Phf11c | Phf11d,one-to-many (human-to-mouse),,,,,,9.17261267955801
RCBTB1,Rcbtb1,one-to-one,,,,,,7.75922795580111
ARL11,Arl11,one-to-one,,,,,,0.147059679558011
EBPL,Ebpl,one-to-one,,,High,Enhanced,glandular cells,22.858220801105
KPNA3,Kpna3,one-to-one,,,Medium,Approved,glandular cells,6.18035049723757
CTAGE10P,,human-specific,,,,,,0.00579369889502762
SPRYD7,Spryd7,one-to-one,,,High,Approved,glandular cells,3.73003493922652
DLEU2,,human-specific,,,,,,0.442571621546961
TRIM13,Trim13,one-to-one,,,Not detected,Enhanced,glandular cells,3.59545720441989
MIR3613,,human-specific,,,,,,0.0337551850828729
KCNRG,Kcnrg,one-to-one,,,,,,0.448703845303867
MIR16-1,Mir16-1,one-to-one,,,,,,0
MIR15A,Mir15a,one-to-one,,,,,,0
DLEU1,,human-specific,,,,,,0.0937258232044199
ST13P4,St13,one-to-many (mouse-to-human),,,,,,0.0950542016574586
DLEU7,Dleu7,one-to-one,,,,,,0.0179932071823204
RNASEH2B-AS1,,human-specific,,,,,,0.0456597845303867
RNASEH2B,Rnaseh2b,one-to-one,,,Not detected,Approved,glandular cells,2.3657926961326
GUCY1B2,Gucy1b2,one-to-one,,,,,,0.0320319337016575
C13orf42,Gm4131,one-to-one,,,,,,0.00479838121546961
FAM124A,Fam124a,one-to-one,,,Not detected,Uncertain,glandular cells,0.406879903314917
SERPINE3,Serpine3,one-to-one,Secreted in other tissues,Enzyme inhibitor,,,,0.22470905801105
MIR5693,,human-specific,,,,,,0
INTS6,Ints6,one-to-one,,,Low,Supported,glandular cells,2.7629658839779
INTS6-AS1,,human-specific,,,,,,0.358974513812155
WDFY2,Wdfy2,one-to-one,,,,,,8.03928356353591
DHRS12,,human-specific,,,,,,18.0038080939227
TMEM272,,human-specific,,,,,,0.0531053425414365
CCDC70,Ccdc70,one-to-one,,,Not detected,Enhanced,glandular cells,0.0276329834254144
ATP7B,Atp7b,one-to-one,,,Medium,Supported,glandular cells,1.32583941712707
ALG11,Alg11,one-to-one,,,Medium,Approved,glandular cells,0.946782712707182
NEK5,Nek5,one-to-one,,,Not detected,Enhanced,glandular cells,0.268212248618785
NEK3,Nek3,one-to-one,,,Medium,Enhanced,glandular cells,4.90722784530387
MRPS31P5,,human-specific,,,,,,2.34965183425414
TPTE2P2,,human-specific,,,,,,0.0045100635359116
LINC02333,,human-specific,,,,,,0.00233976243093923
THSD1,Thsd1,one-to-one,Intracellular and membrane,No annotated function,Not detected,Supported,glandular cells,0.89905841160221
VPS36,Vps36,one-to-one,,,High,Approved,glandular cells,11.4081335359116
CKAP2,Ckap2,one-to-one,,,Not detected,Enhanced,glandular cells,0.909336834254144
LINC00345,,human-specific,,,,,,0.0380142320441989
HNRNPA1L2,Hnrnpa1 | Hnrnpa1l2-ps2,many-to-many,,,,,,4.25467643646409
SUGT1-DT,,human-specific,,,,,,1.00498532596685
SUGT1,Sugt1,one-to-one,,,Medium,Uncertain,glandular cells,3.23196985082873
CNMD,Cnmd,one-to-one,Secreted to extracellular matrix,Developmental protein,,,,0.112487922651934
MIR759,Mir759,one-to-one,,,,,,0
PCDH8,Pcdh8,one-to-one,,,,,,0.0200529972375691
OLFM4,Olfm4,one-to-one,Secreted to digestive system,Cell adhesion,Not detected,Enhanced,glandular cells,654.552212356354
LINC01065,,human-specific,,,,,,0.0108219834254144
LINC00558,,human-specific,,,,,,0.000398508287292818
LINC00458,,human-specific,,,,,,0.000157176795580111
MIR1297,,human-specific,,,,,,0
LINC02335,,human-specific,,,,,,0.000198234806629834
MIR5007,,human-specific,,,,,,0
PRR20A,,human-specific,,,,,,0
PRR20C,,human-specific,,,,,,0
PRR20B,,human-specific,,,,,,0
PRR20D,,human-specific,,,,,,0
PRR20E,,human-specific,,,,,,0
PCDH17,Pcdh17,one-to-one,,,Low,Uncertain,glandular cells,1.85495319889503
LINC02338,,human-specific,,,,,,0.00110917403314917
LINC00374,,human-specific,,,,,,0.000195060773480663
DIAPH3,Diaph3,one-to-one,,,,,,0.136000074585635
DIAPH3-AS1,,human-specific,,,,,,0.00211508011049724
DIAPH3-AS2,,human-specific,,,,,,0.00163662154696133
LINC00434,,human-specific,,,,,,0.161308516574586
TDRD3,Tdrd3,one-to-one,,,Medium,Approved,glandular cells,5.26905662983425
LINC00378,,human-specific,,,,,,0.000733088397790055
LINC01442,,human-specific,,,,,,0.000410834254143646
MIR3169,,human-specific,,,,,,0
PCDH20,Pcdh20,one-to-one,,,,,,0.119125019337017
LINC02339,,human-specific,,,,,,0.00143479005524862
LINC00358,,human-specific,,,,,,0.000175555248618785
LINC01075,,human-specific,,,,,,0
LINC01074,,human-specific,,,,,,0
LINC00459,,human-specific,,,,,,0
LINC00448,,human-specific,,,,,,0.000495027624309392
LINC00376,,human-specific,,,,,,0.000455839779005525
LINC00395,,human-specific,,,,,,7.96685082872928e-05
OR7E156P,,human-specific,,,,,,0.00342515745856354
LINC00355,,human-specific,,,,,,0.0016476408839779
LINC01052,,human-specific,,,,,,3.97292817679558e-05
MIR548X2,,human-specific,,,,,,0.000470577348066298
MIR4704,,human-specific,,,,,,0
PCDH9,Pcdh9,one-to-one,,,,,,0.376013223756906
PCDH9-AS1,,human-specific,,,,,,0.0006445
PCDH9-AS2,,human-specific,,,,,,0.000591723756906077
PCDH9-AS3,,human-specific,,,,,,0.00648396132596685
PCDH9-AS4,,human-specific,,,,,,0.00116117955801105
LINC00364,,human-specific,,,,,,0.00236928729281768
LINC00550,,human-specific,,,,,,9.3e-05
LINC02342,,human-specific,,,,,,0.000172359116022099
LINC00383,,human-specific,,,,,,0.000343806629834254
KLHL1,Klhl1,one-to-one,,,,,,0.0408781602209945
ATXN8OS,,human-specific,,,,,,0.00560898895027624
LINC00348,,human-specific,,,,,,0.0106528259668508
DACH1,Dach1,one-to-one,,,Not detected,Approved,glandular cells,0.715133383977901
MZT1,Mzt1,one-to-one,,,Medium,Approved,glandular cells,4.37478898895028
BORA,Bora,one-to-one,,,High,Approved,glandular cells,1.03372921546961
DIS3,Dis3,one-to-one,,,Medium,Approved,glandular cells,3.87506571823204
PIBF1,Pibf1,one-to-one,Secreted to blood,Immunity,Medium,Approved,glandular cells,3.05500364640884
KLF5,Klf5,one-to-one,,,Medium,Approved,glandular cells,6.16409493093923
LINC00393,,human-specific,,,,,,0.000335870165745856
LINC00392,,human-specific,,,,,,0.00627968232044199
KLF12,Klf12,one-to-one,,,Low,Approved,glandular cells,0.703703712707182
LINC00402,,human-specific,,,,,,0.00287341988950276
LINC00381,,human-specific,,,,,,0.00197972928176796
LINC00347,,human-specific,,,,,,0.0015486270718232
CTAGE11P,,human-specific,,,,,,0.0123195524861878
LINC01078,,human-specific,,,,,,0.000189845303867403
TBC1D4,Tbc1d4,one-to-one,,,High,Approved,glandular cells,6.5965988121547
COMMD6,Commd6,one-to-one,,,,,,17.7565275690608
UCHL3,Uchl3 | Uchl4,one-to-many (human-to-mouse),,,Medium,Approved,glandular cells,8.44916856353591
LMO7-AS1,,human-specific,,,,,,0.805519809392265
LMO7,Lmo7,one-to-one,,,Low,Enhanced,glandular cells,4.42932946132597
LMO7DN,,human-specific,,,,,,0.0271827790055249
LMO7DN-IT1,,human-specific,,,,,,0.00962241712707182
LINC00561,,human-specific,,,,,,0.000340058011049724
KCTD12,Kctd12,one-to-one,,,,,,5.91121251381216
BTF3P11,,human-specific,,,,,,0.00388998342541437
ACOD1,Acod1,one-to-one,,,,,,0.00212796132596685
CLN5,Cln5,one-to-one,,,Medium,Approved,glandular cells,1.1879850441989
FBXL3,Fbxl3,one-to-one,,,,,,9.59252287292818
MYCBP2-AS1,,human-specific,,,,,,0.054411546961326
MYCBP2,Mycbp2,one-to-one,,,,,,4.72570944751381
MYCBP2-AS2,,human-specific,,,,,,0.0925429502762431
SCEL,Scel,one-to-one,,,Not detected,Enhanced,glandular cells,0.141037994475138
SCEL-AS1,,human-specific,,,,,,0
SLAIN1,Slain1,one-to-one,,,,,,2.94186808287293
EDNRB-AS1,,human-specific,,,,,,0.0285399751381215
EDNRB,Ednrb,one-to-one,,,Low,Approved,glandular cells,4.74611529558011
OBI1-AS1,,human-specific,,,,,,0.0101017320441989
LINC01069,,human-specific,,,,,,0.00242530939226519
LINC00446,,human-specific,,,,,,0.000448687845303867
POU4F1,Pou4f1,one-to-one,,,Not detected,Enhanced,glandular cells,0.0200933674033149
OBI1,Obi1,one-to-one,,,Medium,Enhanced,glandular cells,2.51972049171271
LINC00331,,human-specific,,,,,,0.00017417955801105
RBM26,Rbm26,one-to-one,,,High,Approved,glandular cells,10.3338701381215
RBM26-AS1,,human-specific,,,,,,0.767432408839779
NDFIP2-AS1,,human-specific,,,,,,0.00138911878453039
NDFIP2,Ndfip2,one-to-one,,,Low,Uncertain,glandular cells,8.46301872928177
LINC01068,,human-specific,,,,,,0.096341955801105
LINC01038,,human-specific,,,,,,0.000899411602209945
LINC00382,,human-specific,,,,,,0.000161204419889503
LINC01080,,human-specific,,,,,,0.000323135359116022
SPRY2,Spry2,one-to-one,,,Medium,Approved,glandular cells,11.3485874585635
LINC00377,,human-specific,,,,,,0.124345223756906
LINC00564,,human-specific,,,,,,0.000665113259668508
SLITRK1,Slitrk1,one-to-one,Secreted in brain,No annotated function,Not detected,Enhanced,glandular cells,0.498053093922652
LINC00333,,human-specific,,,,,,0.00316383977900553
LINC00375,,human-specific,,,,,,0.000758323204419889
LINC00351,,human-specific,,,,,,0.000189497237569061
SLITRK6,Slitrk6,one-to-one,,,Medium,Uncertain,glandular cells,0.107166270718232
LINC00430,,human-specific,,,,,,0
MIR4500HG,,human-specific,,,,,,0.00683363259668508
MIR4500,,human-specific,,,,,,0
SLITRK5,Slitrk5,one-to-one,,,,,,0.17757979281768
LINC00397,,human-specific,,,,,,0.00134406629834254
LINC00373,,human-specific,,,,,,0.000477911602209945
LINC00433,,human-specific,,,,,,0.000233732044198895
LINC00560,,human-specific,,,,,,0.00026996408839779
LINC00440,,human-specific,,,,,,0
LINC01047,,human-specific,,,,,,0.00084232320441989
LINC02336,,human-specific,,,,,,0.000241314917127072
LINC01040,,human-specific,,,,,,0.000194138121546961
LINC00353,,human-specific,,,,,,0.000138298342541436
LINC00559,,human-specific,,,,,,0.000986527624309392
LINC01049,,human-specific,,,,,,0.0013385635359116
LINC00410,,human-specific,,,,,,0.000277121546961326
LINC00380,,human-specific,,,,,,0.000656328729281768
LINC00379,,human-specific,,,,,,0.0911340276243094
MIR17HG,Mir17hg,one-to-one,,,,,,1.28696095580111
GPC5,Gpc5,one-to-one,Intracellular and membrane,No annotated function,Low,Enhanced,glandular cells,0.0213403397790055
GPC5-AS2,,human-specific,,,,,,0.000361969613259669
GPC5-IT1,,human-specific,,,,,,0.00193681491712707
MIR548AS,,human-specific,,,,,,0
GPC5-AS1,,human-specific,,,,,,0.0712233729281768
LINC00363,,human-specific,,,,,,0.000452395027624309
GPC6,Gpc6,one-to-one,Intracellular and membrane,No annotated function,Medium,Approved,glandular cells,0.427499314917127
GPC6-AS2,,human-specific,,,,,,0.00135852762430939
GPC6-AS1,,human-specific,,,,,,0.00318859116022099
DCT,Dct,one-to-one,,,Not detected,Enhanced,glandular cells,0.304204262430939
TGDS,Tgds,one-to-one,,,Low,Approved,glandular cells,7.38050129834254
GPR180,Gpr180,one-to-one,,,Not detected,Approved,glandular cells,2.39025666574586
LINC00391,,human-specific,,,,,,0.00126329005524862
SOX21-AS1,Sox21os1,one-to-one,,,,,,0.00774000552486188
SOX21,Sox21,one-to-one,,,Not detected,Approved,glandular cells,0.0205341491712707
LINC00557,,human-specific,,,,,,0.000958342541436464
ABCC4,Abcc4,one-to-one,,,Not detected,Enhanced,glandular cells,1.35983806077348
CLDN10,Cldn10,one-to-one,,,Medium,Enhanced,glandular cells,68.3656803867403
CLDN10-AS1,,human-specific,,,,,,1.15594941712707
DZIP1,Dzip1,one-to-one,,,Medium,Uncertain,glandular cells,7.94901099447514
DNAJC3-DT,,human-specific,,,,,,1.84257103038674
DNAJC3,Dnajc3,one-to-one,Intracellular and membrane,Defense,Medium,Uncertain,glandular cells,26.5118991160221
UGGT2,Uggt2,one-to-one,Intracellular and membrane,Enzyme,,,,4.2831414640884
HS6ST3,Hs6st3,one-to-one,,,,,,0.995583662983425
MIR4501,,human-specific,,,,,,0
OXGR1,Oxgr1,one-to-one,,,,,,0.199453519337017
LINC00456,,human-specific,,,,,,0.00055125138121547
MBNL2,Mbnl2,one-to-one,,,,,,21.933633038674
RAP2A,Rap2a,one-to-one,,,High,Uncertain,glandular cells,2.76576329558011
IPO5,Ipo5,one-to-one,,,Low,Approved,glandular cells,34.8631108287293
FARP1,Farp1,one-to-one,,,,,,5.79239232044199
RNF113B,,human-specific,,,,,,0.0424097430939227
MIR3170,,human-specific,,,,,,0.000704102209944751
FARP1-AS1,,human-specific,,,,,,0.286863897790055
STK24,Stk24,one-to-one,,,Medium,Enhanced,glandular cells,7.19911635359116
STK24-AS1,,human-specific,,,,,,0.331160174033149
SLC15A1,Slc15a1,one-to-one,,,Not detected,Uncertain,glandular cells,6.51191184530387
DOCK9,Dock9,one-to-one,,,High,Uncertain,glandular cells,2.72896517127072
DOCK9-AS1,,human-specific,,,,,,0.0156365359116022
DOCK9-DT,,human-specific,,,,,,1.2011949281768
UBAC2-AS1,,human-specific,,,,,,0.350668914364641
UBAC2,Ubac2,one-to-one,,,Not detected,Approved,glandular cells,9.87682005524862
GPR18,Gpr18,one-to-one,,,Not detected,Enhanced,glandular cells,0.0939966712707182
GPR183,Gpr183,one-to-one,,,Medium,Approved,glandular cells,1.44143893370166
MIR623,,human-specific,,,,,,0.0292856602209945
TM9SF2,Tm9sf2,one-to-one,,,Medium,Supported,glandular cells,44.5770419889503
LINC01232,,human-specific,,,,,,0.0965610690607735
LINC00449,,human-specific,,,,,,0.0971352928176796
LINC01039,,human-specific,,,,,,0.00261985082872928
CLYBL,Clybl,one-to-one,,,High,Enhanced,glandular cells,0.864336895027624
MIR4306,,human-specific,,,,,,0.00382374861878453
CLYBL-AS2,,human-specific,,,,,,0.0172982762430939
CLYBL-AS1,,human-specific,,,,,,0.00320810220994475
ZIC5,Zic5,one-to-one,,,,,,0.00529548895027624
ZIC2,Zic2,one-to-one,,,,,,0.0266376215469613
LINC00554,,human-specific,,,,,,0.000648781767955801
PCCA-DT,,human-specific,,,,,,1.13477941712707
PCCA,Pcca,one-to-one,,,Medium,Enhanced,glandular cells,4.63600834254144
PCCA-AS1,,human-specific,,,,,,0.0618505082872928
GGACT,Ggact,one-to-one,,,Not detected,Enhanced,glandular cells,3.17479002762431
TMTC4,Tmtc4,one-to-one,,,Medium,Approved,glandular cells,6.3020179281768
NALCN-AS1,,human-specific,,,,,,0.0373617955801105
LINC00411,,human-specific,,,,,,0.000450801104972376
NALCN,Nalcn,one-to-one,,,Not detected,Approved,glandular cells,0.29329517679558
ITGBL1,Itgbl1,one-to-one,Secreted - unknown location,No annotated function,,,,2.22257538121547
FGF14,Fgf14,one-to-one,,,,,,0.137223290055249
MIR2681,,human-specific,,,,,,0.0030040773480663
MIR4705,,human-specific,,,,,,0
FGF14-IT1,,human-specific,,,,,,0.0175314337016575
FGF14-AS1,,human-specific,,,,,,0.0201821602209945
FGF14-AS2,,human-specific,,,,,,2.58729140883978
TPP2,Tpp2,one-to-one,,,Medium,Approved,glandular cells,7.07914814917127
METTL21C,Mettl21c,one-to-one,,,,,,0.00504026243093923
CCDC168,Ccdc168,one-to-one,,,,,,0.011390546961326
TEX30,Tex30,one-to-one,,,Not detected,Enhanced,glandular cells,1.5352134281768
POGLUT2,Poglut2,one-to-one,Intracellular and membrane,Enzyme,Medium,Approved,glandular cells,1.32934795580111
BIVM,Bivm,one-to-one,,,Low,Approved,glandular cells,5.74893867403315
ERCC5,Ercc5,one-to-one,,,Medium,Supported,glandular cells,16.1406682872928
METTL21EP,Mettl21e,one-to-one,,,,,,0.0818839944751381
SLC10A2,Slc10a2,one-to-one,,,Not detected,Approved,glandular cells,0.00603033425414365
LINC01309,,human-specific,,,,,,0.000993986187845304
DAOA-AS1,,human-specific,,,,,,2.87127071823204e-05
DAOA,,human-specific,,,,,,0.000296234806629834
LINC00343,,human-specific,,,,,,0.00111599723756906
LINC00460,,human-specific,,,,,,0.00295144198895028
EFNB2,Efnb2,one-to-one,,,Low,Supported,glandular cells,2.65599967955801
ARGLU1,Arglu1,one-to-one,,,High,Supported,glandular cells,36.5805472375691
LINC00443,,human-specific,,,,,,0.0067936270718232
NALF1,Nalf1,one-to-one,,,Not detected,Enhanced,glandular cells,0.123148082872928
SNORD31B,,human-specific,,,,,,0
MIR1267,,human-specific,,,,,,0
NALF1-IT1,,human-specific,,,,,,0.00662291436464088
LIG4,Lig4,one-to-one,,,Low,Approved,glandular cells,2.93272997237569
ABHD13,Abhd13,one-to-one,,,Medium,Approved,glandular cells,2.91785477900552
TNFSF13B,Tnfsf13b,one-to-one,Secreted to blood,Cytokine,Not detected,Enhanced,glandular cells,1.02977503314917
MYO16,Myo16,one-to-one,,,,,,0.0628274889502763
MYO16-AS2,,human-specific,,,,,,0.00167348342541436
MYO16-AS1,,human-specific,,,,,,0.00332038121546961
LINC00370,,human-specific,,,,,,0.000321110497237569
LINC00399,,human-specific,,,,,,0.00461146961325967
LINC00676,,human-specific,,,,,,0.00155034806629834
IRS2,Irs2,one-to-one,,,Medium,Approved,glandular cells,3.55130722375691
LINC00396,,human-specific,,,,,,0.00114016022099448
COL4A1,Col4a1,one-to-one,Secreted to extracellular matrix,Developmental protein,Not detected,Approved,glandular cells,11.5584444392265
COL4A2,Col4a2,one-to-one,Secreted to extracellular matrix,Developmental protein,Not detected,Enhanced,glandular cells,10.4654475414365
MIR8073,,human-specific,,,,,,0.000887049723756906
COL4A2-AS2,,human-specific,,,,,,0.0308909143646409
COL4A2-AS1,,human-specific,,,,,,0.415697817679558
RAB20,Rab20,one-to-one,,,Medium,Uncertain,glandular cells,17.2181665745856
NAXD,Naxd,one-to-one,,,Low,Approved,glandular cells,31.8014480662983
CARS2,Cars2,one-to-one,,,Low,Uncertain,glandular cells,8.94974524861878
ING1,Ing1,one-to-one,,,Medium,Approved,glandular cells,2.35397289502762
LINC00567,,human-specific,,,,,,0.00651571546961326
PRECSIT,,human-specific,,,,,,0.166960839779006
ANKRD10,Ankrd10,one-to-one,,,Medium,Uncertain,glandular cells,33.5195743093923
LINC00431,,human-specific,,,,,,0.0952818425414365
LINC00368,,human-specific,,,,,,0.00604214640883978
ARHGEF7-AS2,,human-specific,,,,,,0.102377419889503
