Geneid,mouse_gene,ortholog_type,Secretome location,Secretome function,Level,Reliability,Cell type,Mean_TPM
FHIP1B,Fhip1b,one-to-one,,,Medium,Approved,glandular cells,23.6191629007634
CNGA4,Cnga4,one-to-one,,,,,,0.150070519083969
CCKBR,Cckbr,one-to-one,,,,,,0.0169684427480916
CAVIN3,Cavin3,one-to-one,,,Not detected,Supported,glandular cells,4.14458098854962
SMPD1,Smpd1,one-to-one,Secreted to blood,Enzyme,,,,52.7097808778626
APBB1,Apbb1,one-to-one,,,Medium,Approved,glandular cells,3.09626641603053
HPX,Hpx,one-to-one,Secreted to blood,Transport,Not detected,Approved,glandular cells,2268.96994274809
TRIM3,Trim3,one-to-one,,,Not detected,Enhanced,glandular cells,5.45914297709924
ARFIP2,Arfip2,one-to-one,,,Medium,Approved,glandular cells,18.2802346946565
TIMM10B,Timm10b,one-to-one,,,High,Approved,glandular cells,14.1268230152672
DNHD1,Dnhd1,one-to-one,,,,,,4.69133389312977
RRP8,Rrp8,one-to-one,,,Medium,Approved,glandular cells,4.64960148854962
ILK,Ilk,one-to-one,,,Low,Enhanced,glandular cells,0.891408740458015
TAF10,Taf10,one-to-one,,,High,Supported,glandular cells,23.6987813358779
TPP1,Tpp1,one-to-one,Intracellular and membrane,Enzyme,High,Enhanced,glandular cells,41.6460786641221
DCHS1,Dchs1,one-to-one,,,Medium,Approved,glandular cells,1.21641888931298
MRPL17,Mrpl17,one-to-one,,,High,Uncertain,glandular cells,11.1124122900763
GVINP1,Gvin1 | Gvin2,one-to-many (human-to-mouse),,,,,,0.56559420610687
OR2AG2,Or2ag1 | Or2ag12 | Or2ag13 | Or2ag15 | Or2ag16 | Or2ag17 | Or2ag18 | Or2ag19 | Or2ag1b | Or2ag2 | Or2ag20 | Or2ag2b,many-to-many,,,,,,0.00605536259541985
OR2AG1,Or2ag1 | Or2ag12 | Or2ag13 | Or2ag15 | Or2ag16 | Or2ag17 | Or2ag18 | Or2ag19 | Or2ag1b | Or2ag2 | Or2ag20 | Or2ag2b,many-to-many,,,,,,0.00426753435114504
OR6A2,Or6a2,one-to-one,,,,,,0.00635106106870229
OR10A5,Or10a2 | Or10a5,many-to-many,,,,,,0.00557269083969466
OR10A2,Or10a2 | Or10a5,many-to-many,,,,,,0.00403090839694656
OR10A4,Or10a4,one-to-one,,,,,,0.00614788167938931
OR2D2,Or2d2 | Or2d2b,one-to-many (human-to-mouse),,,,,,0.00933467175572519
OR2D3,Or2d3 | Or2d36 | Or2d3b | Or2d3c,one-to-many (human-to-mouse),,,,,,0.00334590458015267
ZNF215,,human-specific,,,,,,0.239302164122137
ZNF214,,human-specific,,,,,,0.540736133587786
NLRP14,Nlrp14,one-to-one,,,Not detected,Approved,glandular cells,0.0826183473282443
RBMXL2,Rbmxl2,one-to-one,,,Not detected,Enhanced,glandular cells,0.0918847938931298
MIR302E,,human-specific,,,,,,0.0014096679389313
SYT9,Syt9,one-to-one,,,,,,2.38710833587786
OLFML1,Olfml1,one-to-one,Secreted - unknown location,No annotated function,High,Approved,glandular cells,3.5858153778626
PPFIBP2,Ppfibp2,one-to-one,,,Medium,Enhanced,glandular cells,12.7297867938931
CYB5R2,Cyb5r2,one-to-one,,,Not detected,Enhanced,glandular cells,2.17757661068702
OVCH2,Ovch2,one-to-one,Secreted in male reproductive system,,,,,0.0156400687022901
OR5P2,Or5p50 | Or5p51 | Or5p58 | Or5p59 | Or5p6 | Or5p60 | Or5p61 | Or5p63 | Or5p64 | Or5p66 | Or5p67 | Or5p68 | Or5p69 | Or5p70 | Or5p72 | Or5p73 | Or5p76 | Or5p78 | Or5p79 | Or5p81,one-to-many (human-to-mouse),,,,,,0.00268585496183206
OR5P3,Or5p57 | Or5p80,one-to-many (human-to-mouse),,,,,,0.00212566030534351
OR5E1P,,human-specific,,,,,,0.00408332061068702
OR10A6,Or10a3 | Or10a3b | Or10a3m | Or10a3n | Or10a48 | Or10a49,many-to-many,,,,,,0.0012325
OR10A3,Or10a3 | Or10a3b | Or10a3m | Or10a3n | Or10a48 | Or10a49,many-to-many,,,,,,0.00153496946564886
NLRP10,Nlrp10,one-to-one,,,Medium,Uncertain,glandular cells,0.00333491984732824
EIF3F,Eif3f,one-to-one,,,Medium,Approved,glandular cells,16.2852492366412
CASC23,,human-specific,,,,,,0.00261226717557252
TUB,Tub,one-to-one,Intracellular and membrane,Other,Low,Uncertain,glandular cells,0.817367496183206
TUB-AS1,,human-specific,,,,,,0.00353860305343511
RIC3,Ric3,one-to-one,Intracellular and membrane,Other,High,Approved,glandular cells,1.57615831679389
RIC3-DT,,human-specific,,,,,,0.00117902290076336
LMO1,Lmo1,one-to-one,,,,,,0.00828937022900763
STK33,Stk33,one-to-one,,,Low,Uncertain,glandular cells,0.139977748091603
TRIM66,Trim66,one-to-one,,,Low,Approved,glandular cells,6.9363029389313
RPL27A,Rpl27a,one-to-one,,,High,Supported,glandular cells,79.7401763358779
SNORA3A,,human-specific,,,,,,0
SNORA3B,,human-specific,,,,,,1.93778037022901
DENND2B,Dennd2b,one-to-one,,,Medium,Approved,glandular cells,3.8708126221374
AKIP1,Akip1,one-to-one,,,,,,5.7842351908397
C11orf16,BC051019,one-to-one,,,,,,0.0165566106870229
ASCL3,Ascl3,one-to-one,,,Medium,Uncertain,glandular cells,0.020236786259542
TMEM9B,Tmem9b,one-to-one,,,Medium,Approved,glandular cells,15.4453251526718
TMEM9B-AS1,,human-specific,,,,,,1.07704691603053
NRIP3,Nrip3,one-to-one,,,Not detected,Approved,glandular cells,0.106225419847328
NRIP3-DT,,human-specific,,,,,,0.00688862977099237
SCUBE2,Scube2,one-to-one,Secreted to blood,Developmental protein,Not detected,Uncertain,glandular cells,0.244892259541985
KRT8P41,,human-specific,,,,,,0.0241933625954198
DENND5A,Dennd5a,one-to-one,,,Medium,Uncertain,glandular cells,6.46462921755725
TMEM41B,Tmem41b,one-to-one,,,Low,Uncertain,glandular cells,20.8669675572519
IPO7,Ipo7,one-to-one,,,Medium,Approved,glandular cells,14.7547759541985
SNORA23,,human-specific,,,,,,0.189481019083969
ZNF143,Zfp143,one-to-one,,,Medium,Supported,glandular cells,3.63059856870229
WEE1,Wee1,one-to-one,,,Not detected,Approved,glandular cells,7.98755613358779
SWAP70,Swap70,one-to-one,,,Not detected,Supported,glandular cells,3.62160550381679
LINC02709,,human-specific,,,,,,0.0874943282442748
SBF2-AS1,,human-specific,,,,,,0.553453080152672
SBF2,Sbf2,one-to-one,,,Medium,Uncertain,glandular cells,1.71233659923664
ADM,Adm,one-to-one,Secreted to blood,Hormone,Medium,Approved,glandular cells,48.6974575572519
AMPD3,Ampd3,one-to-one,,,Low,Uncertain,glandular cells,0.782695675572519
RNF141,Rnf141,one-to-one,,,Medium,Approved,glandular cells,5.45202297709924
IRAG1-AS1,,human-specific,,,,,,0.0471867977099237
LYVE1,Lyve1,one-to-one,,,Not detected,Supported,glandular cells,11.3538197366412
IRAG1,Irag1,one-to-one,,,Medium,Uncertain,glandular cells,1.40286525954198
CTR9,Ctr9,one-to-one,,,Medium,Supported,glandular cells,14.6541491603053
EIF4G2,Eif4g2,one-to-one,,,Medium,Approved,glandular cells,94.635684351145
ZBED5,Zbed5,one-to-one,,,Medium,Uncertain,glandular cells,3.61328217938931
ZBED5-AS1,,human-specific,,,,,,2.33809565267176
LINC02752,,human-specific,,,,,,0.0193896946564886
GALNT18,Galnt18,one-to-one,,,Low,Approved,glandular cells,5.74181458778626
CSNK2A3,Csnk2a1,one-to-many (mouse-to-human),,,,,,0.113624870229008
MIR4299,,human-specific,,,,,,0
USP47,Usp47,one-to-one,,,High,Supported,glandular cells,13.189413740458
DKK3,Dkk3,one-to-one,Secreted in other tissues,Developmental protein,Low,Approved,glandular cells,3.42259706870229
LINC02547,,human-specific,,,,,,0.0404643358778626
MICAL2,Mical2,one-to-one,,,Medium,Approved,glandular cells,1.70461735877863
MIR6124,,human-specific,,,,,,0.00722827099236641
PARVA,Parva,one-to-one,,,Medium,Approved,glandular cells,7.37128591603053
TEAD1,Tead1,one-to-one,,,,,,8.16032998854962
LINC00958,,human-specific,,,,,,0.00309929770992366
RASSF10-DT,,human-specific,,,,,,0.0032950534351145
RASSF10,Rassf10,one-to-one,,,,,,0.021331358778626
BTBD10,Btbd10,one-to-one,,,Medium,Approved,glandular cells,4.34443190839695
PTH,Pth,one-to-one,Secreted to blood,Hormone,Not detected,Enhanced,glandular cells,0.0281390763358779
FAR1,Far1,one-to-one,,,Low,Approved,glandular cells,1.86374756870229
LINC02548,,human-specific,,,,,,0.000304450381679389
LINC02545,,human-specific,,,,,,0
LINC02683,,human-specific,,,,,,0.000394980916030534
SPON1,Spon1,one-to-one,Secreted to blood,Cell adhesion,Not detected,Uncertain,glandular cells,1.79472723282443
RRAS2,Rras2,one-to-one,,,Medium,Approved,glandular cells,10.5169332061069
COPB1,Copb1,one-to-one,,,Medium,Supported,glandular cells,27.0608911068702
PSMA1,Psma1,one-to-one,,,Medium,Supported,glandular cells,50.4980133587786
PDE3B,Pde3b,one-to-one,,,,,,6.13907767557252
CYP2R1,Cyp2r1,one-to-one,,,High,Approved,glandular cells,3.62837969847328
CALCB,Calca | Calcb,many-to-many,Secreted to blood,Hormone,,,,0.180272530534351
CALCA,Calca | Calcb,many-to-many,Secreted to blood,Hormone,Not detected,Enhanced,glandular cells,23.7670508854962
INSC,Insc,one-to-one,,,Low,Uncertain,glandular cells,0.163175019083969
LINC02751,,human-specific,,,,,,0.00273795038167939
LINC02682,,human-specific,,,,,,0.00103693511450382
SOX6,Sox6,one-to-one,,,Not detected,Enhanced,glandular cells,1.6921994389313
C11orf58,1110004F10Rik,one-to-one,,,Not detected,Uncertain,glandular cells,22.8069122519084
PLEKHA7,Plekha7,one-to-one,,,Medium,Approved,glandular cells,6.97024045801527
OR7E14P,,human-specific,,,,,,2.13682869083969
RPS13,Rps13,one-to-one,,,Not detected,Uncertain,glandular cells,367.026866412214
SNORD14A,,human-specific,,,,,,1.50022321755725
SNORD14B,,human-specific,,,,,,0.869554332061069
PIK3C2A,Pik3c2a,one-to-one,,,Medium,Uncertain,glandular cells,6.28373546946565
NUCB2,Nucb2,one-to-one,Secreted to blood,Other,High,Enhanced,glandular cells,9.97741304580153
NCR3LG1,,human-specific,,,,,,0.377990171755725
KCNJ11,Kcnj11,one-to-one,,,Low,Approved,glandular cells,0.678664316793893
ABCC8,Abcc8,one-to-one,,,Not detected,Approved,glandular cells,0.0673770687022901
USH1C,Ush1c,one-to-one,,,Low,Enhanced,glandular cells,0.469123503816794
OTOG,Otog,one-to-one,Secreted in other tissues,No annotated function,,,,0.0191474770992366
LINC02729,,human-specific,,,,,,0.0193695992366412
MYOD1,Myod1,one-to-one,,,,,,0.0467025114503817
KCNC1,Kcnc1,one-to-one,,,Not detected,Enhanced,glandular cells,0.0375014045801527
SERGEF,Sergef,one-to-one,,,Medium,Supported,glandular cells,4.53230083969466
TPH1,Tph1,one-to-one,,,Medium,Uncertain,glandular cells,0.153252213740458
SAAL1,Saal1,one-to-one,,,Medium,Approved,glandular cells,3.30871125954198
SAA3P,Saa3,one-to-one,,,,,,9.65256639694656
MRGPRX3,Mrgpra1 | Mrgpra2a | Mrgpra2b | Mrgpra3 | Mrgpra4 | Mrgpra5 | Mrgpra6 | Mrgpra7 | Mrgpra8 | Mrgpra9 | Mrgprb1 | Mrgprb2 | Mrgprb3 | Mrgprb4 | Mrgprb5 | Mrgprb8 | Mrgprx1 | Mrgprx2,many-to-many,,,,,,0.0136429351145038
MRGPRX4,Mrgpra1 | Mrgpra2a | Mrgpra2b | Mrgpra3 | Mrgpra4 | Mrgpra5 | Mrgpra6 | Mrgpra7 | Mrgpra8 | Mrgpra9 | Mrgprb1 | Mrgprb2 | Mrgprb3 | Mrgprb4 | Mrgprb5 | Mrgprb8 | Mrgprx1 | Mrgprx2,many-to-many,,,,,,0.0135608091603053
SLC25A51P4,,human-specific,,,,,,0.0306999503816794
SAA4,Saa4,one-to-many (mouse-to-human),Secreted to blood,Acute phase,Not detected,Supported,glandular cells,1281.74635534351
SAA2,Saa1 | Saa2,many-to-many,Secreted to blood,Acute phase,,,,4500.74717328244
SAA1,Saa1 | Saa2,many-to-many,Secreted to blood,Acute phase,,,,14982.3731290076
HPS5,Hps5,one-to-one,,,Low,Approved,glandular cells,20.3282196564885
GTF2H1,Gtf2h1,one-to-one,,,High,Enhanced,glandular cells,6.37507572519084
MIR3159,,human-specific,,,,,,0.00767177480916031
LDHA,Ldha,one-to-one,,,Medium,Uncertain,glandular cells,309.611116412214
LDHC,Ldhc,one-to-one,,,Not detected,Enhanced,glandular cells,0.350607622137405
LDHAL6A,Ldhal6b,one-to-many (mouse-to-human),,,,,,0.049428106870229
TSG101,Tsg101,one-to-one,,,Medium,Approved,glandular cells,17.3560787022901
UEVLD,Uevld,one-to-one,,,Low,Approved,glandular cells,3.6618713740458
SPTY2D1,Spty2d1,one-to-one,,,High,Approved,glandular cells,4.58982816793893
TMEM86A,Tmem86a,one-to-one,,,Not detected,Uncertain,glandular cells,1.48968691984733
IGSF22,,human-specific,,,,,,0.114087320610687
IGSF22-AS1,,human-specific,,,,,,0.454501522900763
PTPN5,Ptpn5,one-to-one,,,Not detected,Supported,glandular cells,0.0591438664122137
MRGPRX1,Mrgpra1 | Mrgpra2a | Mrgpra2b | Mrgpra3 | Mrgpra4 | Mrgpra5 | Mrgpra6 | Mrgpra7 | Mrgpra8 | Mrgpra9 | Mrgprb1 | Mrgprb2 | Mrgprb3 | Mrgprb4 | Mrgprb5 | Mrgprb8 | Mrgprx1 | Mrgprx2,many-to-many,,,,,,0.00701700763358779
MRGPRX2,Mrgpra1 | Mrgpra2a | Mrgpra2b | Mrgpra3 | Mrgpra4 | Mrgpra5 | Mrgpra6 | Mrgpra7 | Mrgpra8 | Mrgpra9 | Mrgprb1 | Mrgprb2 | Mrgprb3 | Mrgprb4 | Mrgprb5 | Mrgprb8 | Mrgprx1 | Mrgprx2,many-to-many,,,Not detected,Approved,glandular cells,0.0118276603053435
ZDHHC13,Zdhhc13,one-to-one,,,Not detected,Uncertain,glandular cells,1.23239676717557
CSRP3,Csrp3,one-to-one,,,Not detected,Enhanced,glandular cells,0.143361377862595
CSRP3-AS1,,human-specific,,,,,,0.00988479007633588
E2F8,E2f8,one-to-one,,,Not detected,Enhanced,glandular cells,0.198208687022901
NAV2,Nav2,one-to-one,,,Medium,Approved,glandular cells,9.4254265648855
NAV2-AS5,,human-specific,,,,,,0.0252441641221374
NAV2-AS4,,human-specific,,,,,,0.155931232824427
MIR4486,,human-specific,,,,,,0
MIR4694,,human-specific,,,,,,0
NAV2-AS3,,human-specific,,,,,,0.0521510458015267
NAV2-AS2,,human-specific,,,,,,0.0758791832061069
DBX1,Dbx1,one-to-one,,,,,,0.0128262671755725
HTATIP2,Htatip2,one-to-one,,,High,Approved,glandular cells,35.1178479389313
PRMT3,Prmt3,one-to-one,,,Low,Uncertain,glandular cells,3.93541595801527
SLC6A5,Slc6a5,one-to-one,,,,,,0.000944175572519084
NELL1,Nell1,one-to-one,Secreted in other tissues,Other,Not detected,Approved,glandular cells,0.00277761832061069
ANO5,Ano5,one-to-one,,,Not detected,Uncertain,glandular cells,1.10648524427481
SLC17A6-DT,,human-specific,,,,,,0.00167157633587786
SLC17A6,Slc17a6,one-to-one,,,Not detected,Supported,glandular cells,0.00236943129770992
LINC01495,,human-specific,,,,,,0.000159557251908397
FANCF,Fancf,one-to-one,,,,,,4.0340096908397
GAS2,Gas2,one-to-one,,,Not detected,Enhanced,glandular cells,8.21667302671756
SVIP,Svip,one-to-one,,,Medium,Approved,glandular cells,3.0416923129771
CCDC179,Ccdc179,one-to-one,,,,,,0.0133132328244275
LINC02718,,human-specific,,,,,,0.212635824427481
MIR8054,,human-specific,,,,,,0.00861803816793893
LINC02726,,human-specific,,,,,,0.00134497328244275
LINC02686,,human-specific,,,,,,0
LUZP2,Luzp2,one-to-one,Secreted in brain,No annotated function,Not detected,Enhanced,glandular cells,0.00750783969465649
LINC02699,,human-specific,,,,,,0.000161984732824427
ANO3,Ano3,one-to-one,,,Not detected,Uncertain,glandular cells,0.295012282442748
ANO3-AS1,,human-specific,,,,,,0.00408546183206107
MUC15,Muc15,one-to-one,Intracellular and membrane,No annotated function,High,Enhanced,glandular cells,0.020332179389313
SLC5A12,Slc5a12,one-to-one,,,Not detected,Enhanced,glandular cells,0.348131641221374
FIBIN,Fibin,one-to-one,Intracellular and membrane,No annotated function,Low,Uncertain,glandular cells,1.13176805725191
BBOX1,Bbox1,one-to-one,,,Not detected,Enhanced,glandular cells,14.6546230801527
BBOX1-AS1,,human-specific,,,,,,0.0101456488549618
CCDC34,Ccdc34,one-to-one,,,,,,1.30885846946565
LGR4,Lgr4,one-to-one,,,High,Uncertain,glandular cells,20.2733128625954
LGR4-AS1,,human-specific,,,,,,0.0599930267175573
LIN7C,Lin7c,one-to-one,,,High,Approved,glandular cells,12.3305295038168
BDNF-AS,,human-specific,,,,,,0.335500988549618
LINC00678,,human-specific,,,,,,0.00475823664122137
BDNF,Bdnf,one-to-one,Secreted to blood,Growth factor,Not detected,Enhanced,glandular cells,0.0641040190839695
KIF18A,Kif18a,one-to-one,,,Medium,Approved,glandular cells,0.128335232824428
MIR610,,human-specific,,,,,,0.00100645801526718
METTL15,Mettl15,one-to-many (mouse-to-human),,,,,,1.99014124427481
MIR8068,,human-specific,,,,,,0
LINC02758,,human-specific,,,,,,0.00339401145038168
LINC02742,,human-specific,,,,,,0.00104808015267176
LINC02755,,human-specific,,,,,,0
LINC02546,,human-specific,,,,,,8.48015267175573e-05
LINC01616,,human-specific,,,,,,0.00149636641221374
KCNA4,Kcna4,one-to-one,,,Not detected,Approved,glandular cells,0.00429585877862595
ARL14EP-DT,,human-specific,,,,,,0.00584468702290076
FSHB,Fshb,one-to-one,Secreted to blood,Hormone,Not detected,Enhanced,glandular cells,0.0492026488549618
ARL14EP,Arl14ep,one-to-one,,,Medium,Approved,glandular cells,4.24716526717557
MPPED2,Mpped2,one-to-one,,,,,,0.0928720229007634
MPPED2-AS1,,human-specific,,,,,,0.00133106106870229
DCDC1,,human-specific,,,,,,0.795144629770992
DNAJC24,Dnajc24,one-to-one,,,Medium,Approved,glandular cells,2.37249451908397
IMMP1L,Immp1l,one-to-one,,,Low,Approved,glandular cells,1.06301184351145
ELP4,Elp4,one-to-one,,,Low,Approved,glandular cells,0.665692782442748
PAX6,Pax6,one-to-one,,,Not detected,Enhanced,glandular cells,0.00511947328244275
PAUPAR,Paupar,one-to-one,,,,,,0.00098187786259542
RCN1,Rcn1,one-to-one,Intracellular and membrane,No annotated function,High,Approved,glandular cells,35.0964227099237
WT1,Wt1,one-to-one,,,Not detected,Enhanced,glandular cells,0.0876637099236641
WT1-AS,Wt1os,one-to-one,,,,,,0.0234401946564886
EIF3M,Eif3m,one-to-one,,,Medium,Approved,glandular cells,13.1271205725191
CCDC73,Ccdc73,one-to-one,,,,,,0.128363251908397
PRRG4,Prrg4,one-to-one,,,Low,Uncertain,glandular cells,7.98853145038168
QSER1,Qser1,one-to-one,,,Not detected,Approved,glandular cells,2.38549964885496
DEPDC7,Depdc7,one-to-one,,,,,,39.5698228625954
TCP11L1,Tcp11l1,one-to-one,,,High,Approved,glandular cells,1.56121154961832
LINC00294,,human-specific,,,,,,4.5009251908397
CSTF3,Cstf3,one-to-one,,,High,Enhanced,glandular cells,7.63095580152672
CSTF3-DT,,human-specific,,,,,,0.0129498854961832
HIPK3,Hipk3,one-to-one,,,Low,Approved,glandular cells,12.3689592748092
KIAA1549L,D430041D05Rik,one-to-one,,,,,,0.0304984618320611
C11orf91,A930018P22Rik,one-to-one,,,,,,0.306623530534351
CD59,Cd59a | Cd59b,one-to-many (human-to-mouse),Intracellular and membrane,No annotated function,Medium,Supported,glandular cells,27.7816246183206
FBXO3,Fbxo3,one-to-one,,,,,,5.41093227480916
FBXO3-DT,,human-specific,,,,,,0.00878151908396947
LINC02722,,human-specific,,,,,,0.000494038167938931
LINC02721,,human-specific,,,,,,0.00813577099236641
LMO2,Lmo2,one-to-one,,,Medium,Approved,glandular cells,3.08423196564886
CAPRIN1,Caprin1,one-to-one,,,Medium,Approved,glandular cells,12.0511432442748
NAT10,Nat10,one-to-one,,,Not detected,Approved,glandular cells,9.50009561068702
ABTB2,Abtb2,one-to-one,,,Low,Approved,glandular cells,8.63845675572519
CAT,Cat,one-to-one,,,Not detected,Enhanced,glandular cells,260.19891870229
ELF5,Elf5,one-to-one,,,,,,0.0211833740458015
LINC02707,,human-specific,,,,,,0.00145724809160305
EHF,Ehf,one-to-one,,,Medium,Enhanced,glandular cells,1.21284195801527
APIP,Apip,one-to-one,,,High,Approved,glandular cells,3.30269106870229
PDHX,Pdhx,one-to-one,,,High,Enhanced,glandular cells,14.1919343129771
MIR1343,,human-specific,,,,,,0
CD44,Cd44,one-to-one,Secreted to blood,Receptor,High,Enhanced,glandular cells,3.60786555725191
CD44-AS1,,human-specific,,,,,,0.233719553435115
SLC1A2,Slc1a2,one-to-one,,,Not detected,Enhanced,glandular cells,4.63627809160305
SLC1A2-AS1,,human-specific,,,,,,0.0171690877862595
PAMR1,Pamr1,one-to-one,Secreted - unknown location,Other,,,,3.80681420229008
FJX1,Fjx1,one-to-one,Intracellular and membrane,No annotated function,,,,2.16403111068702
TRIM44,Trim44,one-to-one,,,High,Approved,glandular cells,8.65253832061069
LDLRAD3,Ldlrad3,one-to-one,,,Medium,Approved,glandular cells,1.0332259351145
MIR3973,,human-specific,,,,,,0
COMMD9,Commd9,one-to-one,,,Medium,Uncertain,glandular cells,6.2749472519084
PRR5L,Prr5l,one-to-one,,,,,,0.49411577480916
TRAF6,Traf6,one-to-one,,,Medium,Approved,glandular cells,3.31115239312977
RAG1,Rag1,one-to-one,,,,,,0.286759328244275
RAG2,Rag2,one-to-one,,,,,,0.00483433969465649
IFTAP,Iftap,one-to-one,,,Medium,Uncertain,glandular cells,0.834452255725191
LINC02760,,human-specific,,,,,,0.000208045801526718
LINC02759,,human-specific,,,,,,0.00284248854961832
LINC01493,,human-specific,,,,,,0.000886530534351145
LRRC4C,Lrrc4c,one-to-one,,,Not detected,Supported,glandular cells,0.231276160305344
LINC02741,,human-specific,,,,,,0.000647713740458015
LINC01499,,human-specific,,,,,,0.000671751908396947
LINC02745,,human-specific,,,,,,0.000143958015267176
LINC02740,,human-specific,,,,,,0.000466213740458015
HNRNPKP3,,human-specific,,,,,,0.00260785496183206
API5,Api5,one-to-one,,,Not detected,Approved,glandular cells,23.8135634351145
TTC17,Ttc17,one-to-one,Intracellular and membrane,Other,Low,Approved,glandular cells,16.3048958778626
MIR670,Mir670,one-to-one,,,,,,0.00222753435114504
MIR670HG,Mir670hg,one-to-one,,,,,,0.00265138549618321
MIR129-2,Mir129-2,one-to-one,,,,,,0.00104110305343511
HSD17B12,Hsd17b12,one-to-one,,,Low,Approved,glandular cells,25.854454389313
ALKBH3,Alkbh3,one-to-one,,,Not detected,Approved,glandular cells,7.66523145038168
SEC14L1P1,,human-specific,,,,,,0.457251633587786
ALKBH3-AS1,,human-specific,,,,,,0.129432217557252
C11orf96,Gm13889,one-to-one,,,Medium,Uncertain,glandular cells,75.236041870229
ACCSL,Accsl,one-to-one,,,,,,0.00721169083969466
ACCS,Accs,one-to-one,,,Low,Approved,glandular cells,18.1188311068702
EXT2,Ext2,one-to-one,Intracellular and membrane,Enzyme,,,,4.50212713740458
ALX4,Alx4,one-to-one,,,,,,0.00515709541984733
CD82,Cd82,one-to-one,,,Low,Supported,glandular cells,14.4900141984733
LINC02704,,human-specific,,,,,,0.00967439694656488
TSPAN18-AS1,,human-specific,,,,,,0.00125959160305344
TSPAN18,Tspan18,one-to-one,,,,,,1.73994870610687
TP53I11,Trp53i11,one-to-one,,,Low,Uncertain,glandular cells,4.34938497709924
LINC02685,,human-specific,,,,,,0.010493927480916
PRDM11,Prdm11,one-to-one,,,High,Approved,glandular cells,0.677118312977099
SYT13,Syt13,one-to-one,,,Not detected,Uncertain,glandular cells,0.174547984732824
LINC02696,,human-specific,,,,,,0.0249369198473282
LINC02687,,human-specific,,,,,,0.00100524427480916
CHST1,Chst1,one-to-one,Intracellular and membrane,Enzyme,,,,1.25966717175573
MIR7154,,human-specific,,,,,,0
LINC02690,,human-specific,,,,,,0.0263572290076336
LINC02716,,human-specific,,,,,,1.80872591221374
SLC35C1,Slc35c1,one-to-one,,,Medium,Enhanced,glandular cells,67.2282804198473
CRY2,Cry2,one-to-one,,,High,Supported,glandular cells,43.9850014122137
MAPK8IP1,Mapk8ip1,one-to-one,,,Low,Approved,glandular cells,3.15281339312977
PEX16,Pex16,one-to-one,,,Low,Approved,glandular cells,17.3384891984733
LARGE2,Large2,one-to-one,Intracellular and membrane,Enzyme,Not detected,Approved,glandular cells,2.18346801145038
PHF21A,Phf21a,one-to-one,,,Low,Uncertain,glandular cells,4.35102742748092
LINC02710,,human-specific,,,,,,0.00296362977099237
LINC02489,,human-specific,,,,,,0.0874232099236641
CREB3L1,Creb3l1,one-to-one,,,Not detected,Enhanced,glandular cells,0.810334851145038
DGKZ,Dgkz,one-to-one,,,Low,Enhanced,glandular cells,7.0334722519084
MIR4688,,human-specific,,,,,,0.0723907938931298
MDK,Mdk,one-to-one,Secreted to blood,Growth factor,Not detected,Uncertain,glandular cells,2.81647521374046
CHRM4,Chrm4,one-to-one,,,Not detected,Enhanced,glandular cells,0.0490549580152672
AMBRA1,Ambra1,one-to-one,,,Medium,Approved,glandular cells,4.1531314389313
MIR3160-1,,human-specific,,,,,,0
HARBI1,Harbi1,one-to-one,,,Not detected,Approved,glandular cells,1.41317130916031
ATG13,Atg13,one-to-one,,,,,,18.487515
ARHGAP1,Arhgap1,one-to-one,,,Medium,Approved,glandular cells,33.4281807251908
ZNF408,Zfp408,one-to-one,,,Not detected,Uncertain,glandular cells,10.4979753053435
F2,F2,one-to-one,Secreted to blood,Blood coagulation,Not detected,Enhanced,glandular cells,647.074861450382
CKAP5,Ckap5,one-to-one,,,Medium,Supported,glandular cells,12.8738708015267
MIR5582,,human-specific,,,,,,0
SNORD67,,human-specific,,,,,,0.0531656564885496
LRP4-AS1,,human-specific,,,,,,0.0347178702290076
LRP4,Lrp4,one-to-one,,,Medium,Approved,glandular cells,0.341877912213741
ARFGAP2,Arfgap2,one-to-one,,,Medium,Enhanced,glandular cells,44.5340835877863
PACSIN3,Pacsin3,one-to-one,,,Medium,Approved,glandular cells,20.3326892748092
MIR6745,,human-specific,,,,,,0.313242251908397
DDB2,Ddb2,one-to-one,,,Medium,Enhanced,glandular cells,14.520659351145
ACP2,Acp2,one-to-one,,,,,,50.9138973282443
NR1H3,Nr1h3,one-to-one,,,Medium,Approved,glandular cells,34.3304282442748
MADD,Madd,one-to-one,,,Medium,Uncertain,glandular cells,8.10134240458015
MADD-AS1,,human-specific,,,,,,0.052239820610687
MYBPC3,Mybpc3,one-to-one,,,Not detected,Enhanced,glandular cells,0.287151164122137
SPI1,Spi1,one-to-one,,,Not detected,Enhanced,glandular cells,8.25014217175573
MIR4487,,human-specific,,,,,,0
SLC39A13,Slc39a13,one-to-one,,,Not detected,Approved,glandular cells,11.2372922137405
PSMC3,Psmc3,one-to-one,,,Medium,Approved,glandular cells,72.0588500763359
RAPSN,Rapsn,one-to-one,,,Not detected,Approved,glandular cells,0.463727622137405
CELF1,Celf1,one-to-one,,,High,Supported,glandular cells,24.8216920229008
NDUFS3,Ndufs3,one-to-one,,,Medium,Enhanced,glandular cells,42.2213633587786
PTPMT1,Ptpmt1,one-to-one,,,High,Approved,glandular cells,5.7171634351145
KBTBD4,Kbtbd4,one-to-one,,,Medium,Uncertain,glandular cells,2.68378273664122
