Geneid,human_gene,ortholog_type,secreted,Reference,Function,Mean_TPM,Mean_TPM_Male,Mean_TPM_Fem,Mous-1B-PANC-Mal,Mous-2B-PANC-Mal,Mous-3B-PANC-Mal,Mous-4B-PANC-Fem,Mous-5B-PANC-Fem,Mous-6B-PANC-Fem,Mous-1A-PANC-Mal,Mous-2A-PANC-Mal,Mous-3A-PANC-Mal,Mous-4A-PANC-Fem,Mous-5A-PANC-Fem,Mous-6A-PANC-Fem
Gm57756,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57757,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57758,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57759,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57760,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57761,NA,mouse-specific,No_annotation,NA,NA,0.04710594605009691,0.09421189210019384,0,0,0,0,0,0,0,0,0,0.565271352601163,0,0,0
Gm57762,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57763,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57764,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57766,NA,mouse-specific,No_annotation,NA,NA,0.00971905801846041,0.01038223185195651,0.0090558841849643,0.00513142564062637,0.0157927100921902,0.0205526894495768,0.0301116543638878,0.00722843768536489,0.00756871379545068,0,0.0142352731211823,0.00658129280816344,0.00581049044782783,0,0.00361600881725465
Gm57767,NA,mouse-specific,No_annotation,NA,NA,0.2853095823106299,0.15140082331024762,0.4192183413110122,0.123212977937708,0.0939474058147357,0.120040517695403,0.193457914406361,0.201711002199089,0.0908679021393612,0.301223077081803,0.163206371382971,0.106774589948865,0.090498363001125,1.12449134536555,0.814283520754587
Gm57768,NA,mouse-specific,No_annotation,NA,NA,0.00117813869511996,0,0.00235627739023993,0,0,0,0,0,0,0,0,0,0,0.0141376643414396,0
Gm57769,NA,mouse-specific,No_annotation,NA,NA,0.1968560033786339,0.03227836955718632,0.3614336372000815,0,0,0,0.10031743275048,0,0,0.0840418338083469,0,0.109628383534771,0,0.140798284418609,1.9274861060314
Gm57770,NA,mouse-specific,No_annotation,NA,NA,0.00785551746977107,0.01339838799731424,0.0023126469422279,0,0.0202007044506735,0,0,0,0,0.00968021122399807,0,0.0505094123092139,0,0,0.0138758816533674
Gm57771,NA,mouse-specific,No_annotation,NA,NA,0.08859766960113256,0.03193321898361997,0.14526212021864515,0.0198086002433449,0,0.0264461923933342,0.0464954393365986,0.0279035968795301,0.0146085743446602,0,0.0183172510175887,0.127027270247452,0,0.489432238674239,0.293132872076843
Gm57772,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57774,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57775,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57776,NA,mouse-specific,No_annotation,NA,NA,0.03073523102780883,0.00875472372162536,0.0527157383339923,0,0,0.0310336860058574,0,0,0,0,0.0214946563238948,0,0.0131603897782075,0.0574331691695193,0.245700871056227
Gm57777,NA,mouse-specific,No_annotation,NA,NA,0.07863180961025291,0.07913832415256065,0.07812529506794517,0.156787222946819,0.138911741633705,0.038058997441241,0.209100257754284,0.0200781818880499,0.052558387738242,0.0700702505223711,0.0527211024740704,0.0182806298971574,0.0161395987830771,0.070434715297839,0.100440628946179
Gm57778,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57779,NA,mouse-specific,No_annotation,NA,NA,0.06367242104933951,0.05700784628663845,0.07033699581204059,0.094439785180872,0.101287887671369,0.0974295275388579,0.0352660583858785,0.0483758599378491,0.0633164202306991,0.0211031845660892,0.0277866927626426,0,0.0388863381423948,0.127277706505333,0.108899591670089
Gm57780,NA,mouse-specific,No_annotation,NA,NA,0.17219919458121033,0.10194292083207177,0.24245546833034892,0.0849987633343359,0.0373708684359748,0.178326800537748,0.0142508621642954,0.136839335192254,0.161191122514994,0.143265459268641,0.0898278620716188,0.077867771344112,0.0549983056249842,0.420031042195852,0.667422142289714
Gm57781,NA,mouse-specific,No_annotation,NA,NA,0.10951184553178142,0.0176629734776964,0.20136071758586643,0.0117653583927104,0.0362096047452635,0.0471233092405939,0,0.0248600971573206,0.0347071697464796,0,0.0108795684876106,0,0.0133223215815264,0.45542886159179,0.679845855438082
Gm57782,NA,mouse-specific,No_annotation,NA,NA,0.246956809558433,0.10412205775927774,0.3897915613575882,0.0382214725562645,0.117632150917032,0.153086902309382,0.269144331769579,0.161523259985572,0.169126909486148,0,0.070687711244028,0.24510410952896,0.0865589864273972,0.251834329854423,1.40056155062241
Gm57783,NA,mouse-specific,No_annotation,NA,NA,0.02114850327277611,0,0.04229700654555223,0,0,0,0.0837035469220183,0,0.0525982550361471,0,0,0,0,0.117480237315148,0
Gm57785,NA,mouse-specific,No_annotation,NA,NA,0.00442998733849292,0.00885997467698585,0,0,0,0,0,0,0,0,0.0531598480619151,0,0,0,0
Gm57786,NA,mouse-specific,No_annotation,NA,NA,0.0275196145339766,0.01014017227570241,0.0448990567922508,0.014920627742144,0.0459204059120705,0,0.0875555482879086,0,0,0,0,0,0.0168951420215338,0.122886627501034,0.0420570229430284
Gm57787,NA,mouse-specific,No_annotation,NA,NA,0.01088376692630876,0.0026086374086455,0.01915889644397203,0,0,0,0.0198648381684118,0,0,0,0.015651824451873,0,0.009583038101323,0.0139404241998623,0.0715650781942351
Gm57788,NA,mouse-specific,No_annotation,NA,NA,0.19055976449670567,0.08710196769759872,0.29401756129581263,0.0715471065225699,0.0550491613042291,0.143282351178597,0.188930104799571,0.176374796255647,0,0.140691465601798,0.0661604703843914,0.0458812511940069,0.0405076296660869,0.677653125388235,0.680639711665336
Gm57789,NA,mouse-specific,No_annotation,NA,NA,0.01480738149838205,0,0.0296147629967641,0,0,0,0.0386061257232166,0,0,0,0,0,0,0,0.139082452257368
Gm5779,NA,mouse-specific,No_annotation,NA,NA,0.06273255014642619,0.00479304767531171,0.12067205261754067,0,0,0,0,0,0,0,0.0287582860518703,0,0,0.461048406530618,0.262983909174626
Gm57791,NA,mouse-specific,No_annotation,NA,NA,0.03793467081165457,0.00545082648521118,0.07041851513809795,0,0,0,0,0,0,0.0327049589112671,0,0,0,0.328750711260433,0.0937603795681547
Gm57792,NA,mouse-specific,No_annotation,NA,NA,0.08552414657065634,0.13190581030833534,0.03914248283297733,0,0,0,0,0,0,0.407850075834625,0.383584786015387,0,0.234854896997864,0,0
Gm57793,NA,mouse-specific,No_annotation,NA,NA,0.03535662863999692,0.01143180439946728,0.05928145288052655,0,0.0360741854879573,0,0.0343909752832519,0,0.0345773694025285,0,0.0325166409088464,0,0,0.21238220338232,0.0743381692150589
Gm57794,NA,mouse-specific,No_annotation,NA,NA,0.7911862196236936,0.24635614376415915,1.3360162954832282,0.27474785792068,0.469764758532302,0.733624246131973,0,0.387026512562833,0.135081882251923,0,0,0,0.103702162310745,6.48677810357165,0.903509112202218
Gm57795,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57796,NA,mouse-specific,No_annotation,NA,NA,0.12794194362751857,0.06672018709992225,0.18916370015511488,0.0356727884814618,0.099807458469498,0.0389669351245081,0.0723143600075312,0.0456825959490122,0.0573997053119233,0.079713167270506,0.0629752902310845,0.0831854830224751,0.0330492520033785,0.560894522316029,0.365641765342815
Gm57797,NA,mouse-specific,No_annotation,NA,NA,0.02893393959750008,0.027887184672453,0.02998069452254716,0,0,0,0,0,0,0.167323108034718,0,0,0,0,0.179884167135283
Gm57798,NA,mouse-specific,No_annotation,NA,NA,0.06342695029438329,0.07689801351976007,0.04995588706900653,0.0899387177794196,0.112770170187112,0.0444725767219036,0.0625503123432371,0.093846768909898,0.0442190573455753,0.0982539152931783,0.0646857669378806,0.0512669341990663,0.00754375672926537,0.0164608291892328,0.0751145978968306
Gm57799,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57800,NA,mouse-specific,No_annotation,NA,NA,0.0202810675274211,0.0027064636294042,0.037855671425438,0,0.0162387817764252,0,0,0,0,0,0,0,0,0.182516294616716,0.044617733935912
Gm57801,NA,mouse-specific,No_annotation,NA,NA,0.14965167523947584,0.10654418656958388,0.1927591639093678,0.257994939754785,0.0882241131877737,0.229630353464073,0.151393686620388,0,0.126845182114611,0.0634157130108715,0,0,0.170413004528938,0.495798836900896,0.212104273291374
Gm57802,NA,mouse-specific,No_annotation,NA,NA,0.00312682090112455,0,0.00625364180224911,0,0,0,0,0,0,0,0,0,0,0,0.0375218508134947
Gm57803,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57804,NA,mouse-specific,No_annotation,NA,NA,0.018273566332216572,0.023389251660767,0.01315788100366614,0,0,0,0,0,0.0789472860219969,0.140335509964602,0,0,0,0,0
Gm57805,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57806,NA,mouse-specific,No_annotation,NA,NA,0.02975469066088941,0.05950938132177883,0,0.357056287930673,0,0,0,0,0,0,0,0,0,0,0
Gm57807,NA,mouse-specific,No_annotation,NA,NA,0.03545954781390476,0.01148305870199286,0.05943603692581665,0.0295056974336016,0,0.0393926547783556,0.0692568050369419,0,0,0,0,0,0.10023096022503,0,0.187128456292928
Gm57808,NA,mouse-specific,No_annotation,NA,NA,0.00819871883010195,0.01094191399657038,0.00545552366363353,0.0232255633977136,0,0.0310081333619662,0,0,0,0.0114177872197425,0,0,0,0,0.0327331419818012
Gm57809,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57810,NA,mouse-specific,No_annotation,NA,NA,0.00822051301424681,0,0.01644102602849363,0,0,0,0,0,0,0,0,0,0,0,0.0986461561709618
Gm57811,NA,mouse-specific,No_annotation,NA,NA,0.08275967262234521,0.05812053991981005,0.10739880532488036,0,0.00854622242338741,0.0333662533680815,0.087992550286156,0.0469400141245727,0.0245748492224409,0.0655258243514577,0.177178560344969,0.0641063790309647,0.0660312646018804,0.0548888763829192,0.363965277331313
Gm57813,NA,mouse-specific,No_annotation,NA,NA,0.0140739053226004,0.00668465753260798,0.02146315311259283,0,0,0,0,0,0,0,0,0.0401079451956479,0,0.128778918675557,0
Gm57814,NA,mouse-specific,No_annotation,NA,NA,0.01768874475685846,0.0118454883964788,0.02353200111723813,0,0,0,0,0,0,0,0.0710729303788728,0,0.0870306975250942,0,0.0541613091783346
Gm57815,NA,mouse-specific,No_annotation,NA,NA,0.09734999547348784,0.09453931079140734,0.10016068015556837,0.0695621374760128,0.0118937563196012,0.0619143082089732,0.0816393410793051,0.032663149984752,0.0855018901224669,0.0911921254640509,0.139370715510728,0.193302821769078,0.0525117402247588,0.0381943558225574,0.31045360369957
Gm57816,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57817,NA,mouse-specific,No_annotation,NA,NA,0.00255253219286225,0.00336681396080341,0.0017382504249211,0,0,0,0,0,0,0.00622532102284051,0.00585494173940434,0.00812062100257563,0,0.0104295025495266,0
Gm57818,NA,mouse-specific,No_annotation,NA,NA,0.0098725527321085,0.00216068302261815,0.01758442244159885,0,0,0,0.024680481715451,0,0,0,0.0129640981357089,0,0,0.0808260529341421,0
Gm5782,NA,mouse-specific,No_annotation,NA,NA,0.06816399339225647,0,0.13632798678451294,0,0,0,0.0208075127640844,0,0.0261503580977953,0,0,0,0,0.321243100213421,0.449766949631777
Gm57820,NA,mouse-specific,No_annotation,NA,NA,0.2726002133730375,0.20440292183653683,0.3407975049095382,0.246280471167044,0.28684854447345,0.175527856347119,0.39118069358488,0.328666379998215,0.226694232120276,0.194808452161277,0.178081245106073,0.144870961764258,0.0733873373406312,0.536832164316473,0.488024222096754
Gm57821,NA,mouse-specific,No_annotation,NA,NA,0.01659222450600707,0.01623798523781045,0.01694646377420369,0,0.00883992947169384,0.0115043158601216,0,0,0.00635485256355466,0.0232985991083167,0.0537850669867306,0,0.0243930548279438,0.0496783316033279,0.0212525436503958
Gm57822,NA,mouse-specific,No_annotation,NA,NA,0.0413174773268517,0.00332959488270506,0.07930535977099834,0,0.0199775692962304,0,0,0,0,0,0,0,0,0.0641538610398911,0.411678297586099
Gm57823,NA,mouse-specific,No_annotation,NA,NA,0.01798162854917819,0.00758827630718011,0.02837498079117627,0.0250066017256411,0.0205230561174396,0,0,0,0,0,0,0,0.00566316772902652,0.0659055799406257,0.0986811370774054
Gm57824,NA,mouse-specific,No_annotation,NA,NA,0.0057769586090992,5.602073361910617e-4,0.01099370988200734,0,0,0.00336124401714637,0,0.00354647643309986,0,0,0,0,0,0.0145146392809259,0.0479011435780183
Gm57825,NA,mouse-specific,No_annotation,NA,NA,0.00265432840005009,0.00267422725663242,0.00263442954346776,0,0.00492218219520153,0.00640574552953019,0,0,0,0.00471743581506285,0,0,0,0.0158065772608066,0
Gm57826,NA,mouse-specific,No_annotation,NA,NA,0.12275494446167357,0.11704122729573148,0.12846866162761564,0.12380737416177,0.254023489032244,0.0826467694984081,0.217953749282315,0.116268389045942,0.228265653256725,0.1014403992566,0.047702570316471,0.0926267615088958,0.0700956824982653,0.0509840166695038,0.0872444790129428
Gm57827,NA,mouse-specific,No_annotation,NA,NA,0.29139698747248316,0,0.5827939749449663,0,0,0,0,0,0,0,0,0,0,0.0696603206268982,3.4271035290429
Gm57828,NA,mouse-specific,No_annotation,NA,NA,0.08066016403421516,0.03739654266529497,0.12392378540313535,0.0231019219873245,0.113759249633768,0.0246744491191535,0.0216902557298334,0.0260342158600824,0.0681494180730424,0,0.0213626252653942,0.0414810099861296,0.031390924807577,0.251153696530493,0.345124201417784
Gm57830,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57831,NA,mouse-specific,No_annotation,NA,NA,0.16865152802378172,0.11092078465768436,0.22638227138987913,0.0519665562758349,0.0639738595259907,0.166511619608436,0.0609888592624507,0.175687790522259,0.137968672661139,0.0817503468143094,0.0480540999429741,0.253268225778561,0.0941496418326,0.479357460585096,0.41014120347573
Gm57832,NA,mouse-specific,No_annotation,NA,NA,0.05826082229337498,0.02460941146572216,0.0919122331210278,0.0425772781079595,0,0.0568443441028045,0.0249847191001194,0.0449827041016424,0.0157000829183367,0.0209311737032109,0,0.0273036728803581,0,0.420800910413354,0.0450049821927143
Gm57833,NA,mouse-specific,No_annotation,NA,NA,0.36563148513166543,0.2822607987981263,0.4490021714652045,0,0.18431534474898,0.359802974217592,0,0.506174801993004,0.397502099365532,0.088324220244441,0.83069316716708,0.230429086410665,0.101720592330285,0.295945438586886,1.39267009651552
Gm57834,NA,mouse-specific,No_annotation,NA,NA,0.07259586226808805,0.0464356219720414,0.09875610256413472,0.0595964257605723,0.0305694473129097,0.0183614714617786,0.0860841938765694,0.0258311210508375,0.0540942236094164,0.0788788542569809,0.0529899346843944,0.0382175983556125,0.0233595314420109,0.241643081986107,0.161524463419867
Gm57835,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57836,NA,mouse-specific,No_annotation,NA,NA,0.06284606122265946,0.05921963059385234,0.06647249185146659,0.0227052160556935,0.0543500305551727,0.0134726332056553,0.0562552815799577,0.0355377175176199,0.0446527713802977,0.143865548617455,0.0303272471905556,0.0905971079385819,0.0285665557568281,0.191156243401708,0.0426663814723881
Gm57837,NA,mouse-specific,No_annotation,NA,NA,0.03324030326360631,0.00371329712421967,0.06276730940299295,0.00552166912920097,0.011329160859583,0,0.00972049118361307,0.0311126334199478,0.0162886247366516,0.0054289527565341,0,0,0.0125047532511342,0.131882116265645,0.175095237560966
Gm57839,NA,mouse-specific,No_annotation,NA,NA,0.00307337968302569,0.0043047266250848,0.00184203274096658,0.0134193371772232,0,0,0,0,0,0,0.0124090225732856,0,0,0.0110521964457995,0
Gm5784,NA,mouse-specific,No_annotation,NA,NA,0.02736986451709919,0.00844304094934249,0.04629668808485589,0.00930478203744785,0,0.0248453755356147,0,0,0,0.00457427101381403,0,0.0119338171091784,0.0316083780224736,0.160932230087574,0.0852395203990877
Gm57840,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57841,NA,mouse-specific,No_annotation,NA,NA,0.01344231668544238,0.00814813157485265,0.01873650179603211,0.0121400674613829,0.0311356887514416,0,0,0,0,0,0.00561303323629144,0,0.00687330879959319,0.0199971740297573,0.0855485279468422
Gm57842,NA,mouse-specific,No_annotation,NA,NA,0.04730540025214021,0.04111693467242475,0.05349386583185567,0.0279549504201476,0.0795596478516855,0.0433419951039606,0.0275167382672351,0.0685957476230289,0.0904461298556356,0.0416716381831029,0.0333551987839467,0.0208181776917052,0.0510554123908401,0.0579307519331043,0.02541841492129
Gm57843,NA,mouse-specific,No_annotation,NA,NA,0.10650889868437988,0.0355429383927854,0.17747485897597437,0.0467688236211783,0.0439810155967513,0.0624404194289873,0.0480276206535974,0.0356857606517348,0.0229942492482721,0.0306556740938219,0.0144158980029272,0.0149957996130464,0.03089213981927,0.696550269237763,0.230699114245209
Gm57845,NA,mouse-specific,No_annotation,NA,NA,0.10338961828601666,0.02995597037841915,0.17682326619361416,0.0722341786082539,0.0741037365572081,0,0,0.101753449312294,0,0,0.0333979071050529,0,0,0.297461164264668,0.661724983584723
Gm57846,NA,mouse-specific,No_annotation,NA,NA,0.00578369368575404,0,0.01156738737150809,0,0,0,0,0,0,0,0,0,0.0309199089948786,0,0.03848441523417
Gm57848,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57849,NA,mouse-specific,No_annotation,NA,NA,0.0189369532909273,0.00434514572148471,0.03352876086036988,0,0,0.0260708743289083,0,0,0,0,0,0,0.0221116413926684,0.0964972665797324,0.0825636571898185
Gm5785,NA,mouse-specific,No_annotation,NA,NA,0.44775812743806,0.212899535827506,0.682616719048614,0.259510269459671,0.180492806022703,0.205532235908901,0.247782338183003,0.179682977816478,0.168678576808577,0.224880378629539,0.260308902033208,0.146672622911014,0.169338693859056,1.89824102149275,1.43197670613182
Gm57850,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57851,NA,mouse-specific,No_annotation,NA,NA,0.00120557244634157,0.00241114489268315,0,0,0,0,0,0,0,0,0.0144668693560989,0,0,0,0
Gm57852,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57853,NA,mouse-specific,No_annotation,NA,NA,0.01577672445372749,0.01279733526770566,0.01875611363974931,0.0406252233507295,0,0.0361587882555045,0,0,0.0399474025286533,0,0,0,0.0153337810809935,0,0.0572554982288491
Gm57854,NA,mouse-specific,No_annotation,NA,NA,0.14882437804784038,0.06452634052144508,0.2331224155742357,0.034695506453288,0.154238466024054,0.0772024968595899,0.0542923375279348,0.065165595664536,0.494691009542509,0.0568548691200379,0.0641667046717007,0,0.0392869200390031,0.533405554747008,0.211893075924423
Gm57855,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57856,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm57858,NA,mouse-specific,No_annotation,NA,NA,0.00791746120065337,0.00774951937511703,0.00808540302618971,0.0229515433250799,0.0235455729256223,0,0,0.0161654686560011,0,0,0,0,0,0,0.0323469495011372
Gm5795,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5796,NA,mouse-specific,No_annotation,NA,NA,0.01125966200838515,0,0.0225193240167703,0,0,0,0,0,0,0,0,0,0,0.0255996880761108,0.109516256024511
Gm5797,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5798,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5799,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5800,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5801,NA,mouse-specific,No_annotation,NA,NA,1.223885466426156,0.7807260869536308,1.6670448458986813,0.0237236726211297,0.0973507455865089,0.158365761009706,0.16705510247767,0,0.0699835487528888,1.32954322450379,1.64531741688686,1.43005570111379,0.832757145284269,6.05704983011932,2.87542344875794
Gm5817,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5820,NA,mouse-specific,No_annotation,NA,NA,0.01325347298253447,0.0059165797012784,0.02059036626379053,0.00883830385289775,0.00453352798458245,0,0,0.018675257068675,0,0.0152073191365566,0.00408644296554071,0.00283388426809294,0,0.0145584940805706,0.0903084464334976
Gm5833,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5848,NA,mouse-specific,No_annotation,NA,NA,0.00884845099533939,0.00416311726060651,0.01353378473007226,0.0129778913027482,0,0,0.0152310801967602,0,0,0,0.0120008122608909,0,0.0293906289318698,0,0.0365809992518036
Gm5859,NA,mouse-specific,No_annotation,NA,NA,0.0010152824838312799,0,0.0020305649676625598,0,0,0,0,0,0,0,0,0,0,0,0.0121833898059754
Gm5860,NA,mouse-specific,No_annotation,NA,NA,0.00889405364043496,0.01164482930368211,0.00614327797718781,0,0,0.0698689758220927,0,0.0368596678631269,0,0,0,0,0,0,0
Gm5862,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5878,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5885,NA,mouse-specific,No_annotation,NA,NA,0.00851459691554991,0,0.01702919383109983,0,0,0,0.102175162986599,0,0,0,0,0,0,0,0
Gm5886,NA,mouse-specific,No_annotation,NA,NA,44.13498767465311,47.891994711433576,40.37798063787265,23.4553421168925,0,0.232824593311332,0.153499626619745,0.859793056244685,0.385828931068863,0.171460928326148,0.24188963322145,263.25045099685,16.439116808716,156.841019391314,67.5886260132726
Gm5891,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5893,NA,mouse-specific,No_annotation,NA,NA,0.00764342507048215,0,0.01528685014096431,0,0,0,0,0,0,0,0,0,0,0.0494291849554693,0.0422919158903166
Gm5897,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5899,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5901,C11orf42,one-to-one,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5907,NA,mouse-specific,No_annotation,NA,NA,0.02645963325893394,0,0.05291926651786789,0,0,0,0.0918301048756123,0,0.115409763477371,0,0,0,0,0,0.110275730754224
Gm5914,NA,mouse-specific,No_annotation,NA,NA,0.0787016654683466,0.01208328876635753,0.14532004217033567,0,0,0,0,0,0,0,0,0.0724997325981452,0.128017098163165,0.186226187808181,0.557676967050668
Gm5915,NA,mouse-specific,No_annotation,NA,NA,0.0944098408240706,0.06506582516528316,0.12375385648285804,0.0235979755269296,0.0726262080675706,0.126021342893836,0.0553899935432095,0.0332415409563169,0.139225498271921,0.0696051997799192,0.0581902185143253,0.0403540062091182,0.0801624076757908,0.168439665408766,0.266064033041144
Gm5916,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5922,NA,mouse-specific,No_annotation,NA,NA,0.02316199030477698,0.01444620683668121,0.03187777377287275,0.0241916352886134,0.0165451738854144,0,0.0567834525002714,0,0,0,0.0149135308456526,0.0310269010004069,0.0547860480132239,0.0796971421237412,0
Gm5923,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5925,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5928,NA,mouse-specific,No_annotation,NA,NA,0.02255983169383111,0,0.04511966338766222,0,0,0,0,0,0,0,0,0,0,0.231161362478314,0.0395566178476593
Gm5930,NA,mouse-specific,No_annotation,NA,NA,0.0040287340436889,0.00805746808737781,0,0,0,0,0,0,0,0.0483448085242669,0,0,0,0,0
Gm5932,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5934,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5935,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5938,NA,mouse-specific,yes,https://doi.org/10.1093/gbe/evs039,taste/olphaction,5.987042587005626,6.595320771185314,5.378764402825938,22.3839738698216,16.9144408179254,0,0.0854316201487954,16.8167597441495,0,0.071571110081947,0.201938829282939,0,0.0824264928818311,15.2879685597755,0
Gm5941,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5946,NA,mouse-specific,No_annotation,NA,NA,0.00650816203490163,0.00489231790686058,0.00812400616294268,0,0,0,0,0,0,0.0101887601604535,0.01916514728071,0,0,0.0341391872580023,0.0146048497196538
Gm5947,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5953,NA,mouse-specific,No_annotation,NA,NA,0.01546351814496291,0.00121240678280893,0.02971462950711688,0,0,0,0.0130248207767836,0.0104222221525117,0,0.00727444069685363,0,0,0.00209444367158751,0.137105214663367,0.0156410757784515
Gm5954,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5955,NA,mouse-specific,No_annotation,NA,NA,0.03728012703565116,0,0.07456025407130233,0,0,0,0.447361524427814,0,0,0,0,0,0,0,0
Gm5958,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5965,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5977,NA,mouse-specific,No_annotation,NA,NA,0.16660296300459468,0.01265014086991512,0.3205557851392742,0.0100168489866915,0.0205522081857882,0.0133733586534474,0,0.0141103416038533,0.0147745808713041,0.00984865239941565,0.00926270079866702,0.012847076195481,0.0567121200136888,1.38598311224569,0.451754556101109
Gm5984,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6003,NA,mouse-specific,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6025,NA,mouse-specific,No_annotation,NA,NA,0.03352340105204992,0,0.06704680210409984,0,0,0,0,0,0,0,0,0,0,0.402280812624599,0
