"ensembl_gene_id","external_gene_name","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name","hsapiens_homolog_orthology_type","hsapiens_homolog_orthology_confidence","hsapiens_homolog_perc_id","hsapiens_homolog_perc_id_r1"
"ENSMUSG00000003617","Cp","ENSG00000047457","CP","ortholog_one2one",1,81.0313,82.6291
"ENSMUSG00000071489","Ptgdr","ENSG00000168229","PTGDR","ortholog_one2one",1,73.1092,72.702
"ENSMUSG00000071359","Tbpl1","ENSG00000028839","TBPL1","ortholog_one2one",1,100,100
"ENSMUSG00000020921","Tmem101","ENSG00000091947","TMEM101","ortholog_one2one",1,98.0545,98.0545
"ENSMUSG00000071691","Top6bl","ENSG00000173715","TOP6BL","ortholog_one2one",1,56.1313,63.6008
"ENSMUSG00000037759","Ptger2","ENSG00000125384","PTGER2","ortholog_one2one",1,86.1878,87.1508
"ENSMUSG00000030222","Rerg","ENSG00000134533","RERG","ortholog_one2one",1,98.4925,98.4925
"ENSMUSG00000022211","Carmil3","ENSG00000186648","CARMIL3","ortholog_one2one",1,94.6909,94.898
"ENSMUSG00000061469","Msantd5","ENSG00000285891","MSANTD5","ortholog_one2many",0,32,33.8028
"ENSMUSG00000020922","Lsm12","ENSG00000161654","LSM12","ortholog_one2one",1,100,100
"ENSMUSG00000104614","Fbxw27","ENSG00000164049","FBXW12","ortholog_one2many",0,39.0558,39.2241
"ENSMUSG00000045680","Tcf21","ENSG00000118526","TCF21","ortholog_one2one",1,96.0894,96.0894
"ENSMUSG00000048686","Hmgb4","ENSG00000176256","HMGB4","ortholog_one2one",1,73.4807,71.5054
"ENSMUSG00000061894","Zscan20","ENSG00000121903","ZSCAN20","ortholog_one2one",1,77.0874,76.1266
"ENSMUSG00000101174","Hoxd4","ENSG00000170166","HOXD4","ortholog_one2one",1,94,92.1569
"ENSMUSG00000045942","Msantd5l","ENSG00000285891","MSANTD5","ortholog_one2many",0,31.9635,32.8638
"ENSMUSG00000006456","Rbm14","ENSG00000239306","RBM14","ortholog_one2one",1,98.3558,98.3558
"ENSMUSG00000050074","Spink8","ENSG00000229453","SPINK8","ortholog_one2one",1,51.4286,55.6701
"ENSMUSG00000019998","Stx7","ENSG00000079950","STX7","ortholog_one2one",1,94.2529,94.2529
"ENSMUSG00000001123","Lgals9","ENSG00000249861","LGALS16","ortholog_many2many",0,8.2153,20.4225
"ENSMUSG00000001123","Lgals9","ENSG00000105198","LGALS13","ortholog_many2many",0,9.06516,23.0216
"ENSMUSG00000001123","Lgals9","ENSG00000006659","LGALS14","ortholog_many2many",0,9.91501,25.1799
"ENSMUSG00000029910","Mad2l1","ENSG00000164109","MAD2L1","ortholog_one2one",1,94.1463,94.1463
"ENSMUSG00000034108","Ccs","ENSG00000173992","CCS","ortholog_one2one",1,86.8613,86.8613
"ENSMUSG00000065500","Mir10b","ENSG00000207744","MIR10B","ortholog_one2one",1,95.5882,59.0909
"ENSMUSG00000067787","Blcap","ENSG00000166619","BLCAP","ortholog_one2one",1,100,100
"ENSMUSG00000035048","Anapc13","ENSG00000129055","ANAPC13","ortholog_one2one",1,95.9459,95.9459
"ENSMUSG00000024038","Ndufv3","ENSG00000160194","NDUFV3","ortholog_one2one",1,51.0684,50.5285
"ENSMUSG00000021113","Snapc1","ENSG00000023608","SNAPC1","ortholog_one2one",1,73.2648,77.4457
"ENSMUSG00000042448","Hoxd1","ENSG00000128645","HOXD1","ortholog_one2one",1,82.3171,82.3171
"ENSMUSG00000027099","Mtx2","ENSG00000128654","MTX2","ortholog_one2one",1,96.9582,96.9582
"ENSMUSG00000062905","Vmn1r32","ENSG00000197617","VN1R5","ortholog_one2many",0,32.4503,27.451
"ENSMUSG00000032478","Nme6","ENSG00000172113","NME6","ortholog_one2one",1,87.8307,89.2473
"ENSMUSG00000059375","Vmn1r33","ENSG00000197617","VN1R5","ortholog_one2many",0,30.8197,26.3305
"ENSMUSG00000028796","Phc2","ENSG00000134686","PHC2","ortholog_one2one",1,87.5294,86.6123
"ENSMUSG00000091012","Vmn1r34","ENSG00000197617","VN1R5","ortholog_one2many",0,31.7152,27.451
"ENSMUSG00000031504","Rab20","ENSG00000139832","RAB20","ortholog_one2one",1,82.8326,82.4786
"ENSMUSG00000020000","Moxd1","ENSG00000079931","MOXD1","ortholog_one2one",1,84.8287,84.8287
"ENSMUSG00000030257","Srgap3","ENSG00000196220","SRGAP3","ortholog_one2one",1,98.6351,98.6351
"ENSMUSG00000063626","Unc5d","ENSG00000156687","UNC5D","ortholog_one2one",1,96.0251,96.3274
"ENSMUSG00000006705","Pknox1","ENSG00000160199","PKNOX1","ortholog_one2one",1,96.1009,96.1009
"ENSMUSG00000021552","Gkap1","ENSG00000165113","GKAP1","ortholog_one2one",1,87.9781,87.9781
"ENSMUSG00000020633","Dcdc2c","ENSG00000214866","DCDC2C","ortholog_one2one",0,37.4456,70.8791
"ENSMUSG00000042121","Ssh1","ENSG00000084112","SSH1","ortholog_one2one",1,83.2054,82.6501
"ENSMUSG00002076413","Gm55141","ENSG00000251735","","ortholog_one2one",0,63.2812,65.3226
"ENSMUSG00000062170","Fmr1nb","ENSG00000176988","FMR1NB","ortholog_one2one",0,34.0336,31.7647
"ENSMUSG00000067872","Ccdc87","ENSG00000182791","CCDC87","ortholog_one2one",1,60.117,60.5418
"ENSMUSG00000042050","Dync2i1","ENSG00000126870","DYNC2I1","ortholog_one2one",1,75.0751,70.3565
"ENSMUSG00000083282","Ctsf","ENSG00000174080","CTSF","ortholog_one2one",1,78.1385,74.5868
"ENSMUSG00000084417","Gm23463","ENSG00000222449","RNU6-1140P","ortholog_one2many",0,66.6667,62.2642
"ENSMUSG00000084417","Gm23463","ENSG00000253086","RNU6-537P","ortholog_one2many",0,72.7273,69.9029
"ENSMUSG00000019997","Ccn2","ENSG00000118523","CCN2","ortholog_one2one",1,90.8046,90.5444
"ENSMUSG00000027200","Sema6d","ENSG00000137872","SEMA6D","ortholog_one2one",1,94.8742,94.8742
"ENSMUSG00000061306","Slc38a10","ENSG00000157637","SLC38A10","ortholog_one2one",1,69.5413,67.7391
"ENSMUSG00000038357","Camp","ENSG00000164047","CAMP","ortholog_one2one",1,54.0698,54.7059
"ENSMUSG00000037370","Enpp1","ENSG00000197594","ENPP1","ortholog_one2one",1,80.1325,78.4865
"ENSMUSG00000021319","Sfrp4","ENSG00000106483","SFRP4","ortholog_one2one",1,92.0228,93.3526
"ENSMUSG00000071748","Styx-ps","ENSG00000198252","STYX","ortholog_one2many",0,96.4126,96.4126
"ENSMUSG00000032477","Cdc25a","ENSG00000164045","CDC25A","ortholog_one2one",1,86.1868,84.542
"ENSMUSG00000021171","Esyt2","ENSG00000117868","ESYT2","ortholog_one2one",1,92.5444,90.3002
"ENSMUSG00000031189","Aff2","ENSG00000155966","AFF2","ortholog_one2one",1,88.9937,86.3463
"ENSMUSG00000006457","Actn3","ENSG00000248746","ACTN3","ortholog_one2one",1,97.2222,97.1143
"ENSMUSG00000024485","Slc4a9","ENSG00000113073","SLC4A9","ortholog_one2one",1,82.8782,82.2732
"ENSMUSG00000035847","Ids","ENSG00000010404","IDS","ortholog_one2one",1,85.3261,85.6364
"ENSMUSG00000060699","Vmn1r35","ENSG00000197617","VN1R5","ortholog_one2many",0,35.1351,29.1317
"ENSMUSG00000006463","Zdhhc24","ENSG00000174165","ZDHHC24","ortholog_one2one",1,87.3239,87.3239
"ENSMUSG00000039661","Dusp26","ENSG00000133878","DUSP26","ortholog_one2one",1,96.6825,96.6825
"ENSMUSG00000065309","Gm23244","ENSG00000207454","RNU6-1104P","ortholog_one2one",0,86.9565,76.9231
"ENSMUSG00000115482","Vmn1r36","ENSG00000197617","VN1R5","ortholog_one2many",0,34.4262,29.4118
"ENSMUSG00000115467","Vmn1r37","ENSG00000197617","VN1R5","ortholog_one2many",0,34.7682,29.4118
"ENSMUSG00000028794","A3galt2","ENSG00000184389","A3GALT2","ortholog_one2one",1,63.5135,69.1176
"ENSMUSG00000115170","Vmn1r38","ENSG00000197617","VN1R5","ortholog_one2many",0,33.4437,28.2913
"ENSMUSG00000030660","Pik3c2a","ENSG00000011405","PIK3C2A","ortholog_one2one",1,90.2135,90.2135
"ENSMUSG00000093755","Vmn1r39","ENSG00000197617","VN1R5","ortholog_one2many",0,32.7869,28.0112
"ENSMUSG00000039328","Rnf122","ENSG00000133874","RNF122","ortholog_one2one",1,96.7742,96.7742
"ENSMUSG00000006464","Bbs1","ENSG00000174483","BBS1","ortholog_one2one",1,92.2428,92.2428
"ENSMUSG00000032531","Amotl2","ENSG00000114019","AMOTL2","ortholog_one2one",1,85.9627,88.7179
"ENSMUSG00000030264","Thumpd3","ENSG00000134077","THUMPD3","ortholog_one2one",1,80.198,79.8817
"ENSMUSG00000028799","Zfp362","ENSG00000160094","ZNF362","ortholog_one2one",1,98.5646,98.0952
"ENSMUSG00000114559","Gm47429","ENSG00000283205","","ortholog_one2one",1,55,57.1429
"ENSMUSG00000071909","Nutm2","ENSG00000228570","NUTM2E","ortholog_one2many",0,39.2906,32.8018
"ENSMUSG00000071909","Nutm2","ENSG00000214562","NUTM2D","ortholog_one2many",0,39.0177,35.4839
"ENSMUSG00000071909","Nutm2","ENSG00000188152","NUTM2G","ortholog_one2many",0,37.9263,37.5169
"ENSMUSG00000071909","Nutm2","ENSG00000188199","NUTM2B","ortholog_one2many",0,39.427,32.9157
"ENSMUSG00000071909","Nutm2","ENSG00000184923","NUTM2A","ortholog_one2many",0,39.1542,32.6879
"ENSMUSG00000071909","Nutm2","ENSG00000130950","NUTM2F","ortholog_one2many",0,38.3356,37.1693
"ENSMUSG00000058670","Dmtf1l","ENSG00000135164","DMTF1","ortholog_one2many",0,62.3404,38.5526
"ENSMUSG00000089372","Gm22139","ENSG00000252205","RNU6-764P","ortholog_one2many",0,69.5238,69.5238
"ENSMUSG00000043569","Cldn34c4","ENSG00000234469","CLDN34","ortholog_one2many",0,38.2075,37.8505
"ENSMUSG00000119321","Gm25061","ENSG00000207328","RNU6-636P","ortholog_one2one",0,85.0467,85.0467
"ENSMUSG00000024039","Cbs","ENSG00000160200","CBS","ortholog_one2one",1,82.3529,83.8475
"ENSMUSG00000021830","Txndc16","ENSG00000087301","TXNDC16","ortholog_one2one",1,75.9756,75.5152
"ENSMUSG00000046707","Csnk2a2","ENSG00000070770","CSNK2A2","ortholog_one2one",1,98.8571,98.8571
"ENSMUSG00000052854","Nrk","ENSG00000123572","NRK","ortholog_one2one",1,70.2405,64.6018
"ENSMUSG00000021595","Nsun2","ENSG00000037474","NSUN2","ortholog_one2one",1,88.111,86.9622
"ENSMUSG00000073791","Efcab7","ENSG00000203965","EFCAB7","ortholog_one2one",1,82.8026,82.6709
"ENSMUSG00000084478","Gm26425","ENSG00000222177","RNU4-30P","ortholog_many2many",0,76.8293,44.0559
"ENSMUSG00000084478","Gm26425","ENSG00000202429","RNU4-48P","ortholog_many2many",0,76.8293,34.6154
"ENSMUSG00000084478","Gm26425","ENSG00000252501","RNU4-77P","ortholog_many2many",0,76.8293,40.3846
"ENSMUSG00000084478","Gm26425","ENSG00000273744","U4","ortholog_many2many",0,71.9512,67.8161
"ENSMUSG00000025791","Pgm1","ENSG00000079739","PGM1","ortholog_one2one",1,97.331,97.331
"ENSMUSG00000027770","Dhx36","ENSG00000174953","DHX36","ortholog_one2one",1,92.4076,91.7659
"ENSMUSG00000003500","Impdh1","ENSG00000106348","IMPDH1","ortholog_one2one",1,98.0545,84.1402
"ENSMUSG00000061755","Bod1l","ENSG00000038219","BOD1L1","ortholog_one2one",1,68.8984,68.4694
"ENSMUSG00000044912","Syt16","ENSG00000139973","SYT16","ortholog_one2one",1,79.0297,78.2946
"ENSMUSG00000040616","Tmem51","ENSG00000171729","TMEM51","ortholog_one2one",1,85.9438,84.585
"ENSMUSG00000040606","Kazn","ENSG00000189337","KAZN","ortholog_one2one",1,93.8383,94.3226
"ENSMUSG00000020661","Dnmt3a","ENSG00000119772","DNMT3A","ortholog_one2one",1,96.3656,95.943
"ENSMUSG00000063904","Dpp3","ENSG00000254986","DPP3","ortholog_one2one",1,92.8184,92.9444
"ENSMUSG00000043441","Gpr149","ENSG00000174948","GPR149","ortholog_one2one",1,79.0984,79.2066
"ENSMUSG00000027615","Hps3","ENSG00000163755","HPS3","ortholog_one2one",1,81.1377,80.9761
"ENSMUSG00000019989","Enpp3","ENSG00000154269","ENPP3","ortholog_one2one",1,80.8924,80.8
"ENSMUSG00000042096","Dao","ENSG00000110887","DAO","ortholog_one2one",1,80.8696,80.4035
"ENSMUSG00000031271","Serpina7","ENSG00000123561","SERPINA7","ortholog_one2one",1,74.1784,76.1446
"ENSMUSG00000026017","Carf","ENSG00000138380","CARF","ortholog_one2one",1,74.8911,71.1724
"ENSMUSG00000007892","Rplp1","ENSG00000137818","RPLP1","ortholog_one2many",1,97.3684,97.3684
"ENSMUSG00000031577","Tti2","ENSG00000129696","TTI2","ortholog_one2one",1,68.3426,72.2441
"ENSMUSG00000032254","Kif23","ENSG00000137807","KIF23","ortholog_one2one",1,89.5068,87.577
"ENSMUSG00000042515","Pwwp3b","ENSG00000157502","PWWP3B","ortholog_one2one",1,66.8135,65.3736
"ENSMUSG00000030659","Nucb2","ENSG00000070081","NUCB2","ortholog_one2one",1,85.9524,85.9524
"ENSMUSG00000028426","Rad23b","ENSG00000119318","RAD23B","ortholog_one2one",1,89.1827,90.709
"ENSMUSG00000029015","Slc26a5","ENSG00000170615","SLC26A5","ortholog_one2one",1,95.0269,95.0269
"ENSMUSG00000036598","Ccdc113","ENSG00000103021","CFAP263","ortholog_one2one",1,77.9841,77.9841
"ENSMUSG00000043421","Hilpda","ENSG00000135245","HILPDA","ortholog_one2one",1,76.5625,77.7778
"ENSMUSG00000054931","Zkscan4","ENSG00000187626","ZKSCAN4","ortholog_one2many",1,73.9583,65.1376
"ENSMUSG00000031505","Naxd","ENSG00000213995","NAXD","ortholog_one2one",1,80.7339,80.2432
"ENSMUSG00000079652","Garin1a","ENSG00000205085","GARIN1A","ortholog_one2one",1,73.4007,72.6667
"ENSMUSG00000002808","Epdr1","ENSG00000086289","EPDR1","ortholog_one2one",1,79.4643,79.4643
"ENSMUSG00000003032","Klf4","ENSG00000136826","KLF4","ortholog_one2one",1,90.6832,91.4405
"ENSMUSG00000021594","Srd5a1","ENSG00000145545","SRD5A1","ortholog_one2one",1,62.3529,61.39
"ENSMUSG00000032278","Paqr5","ENSG00000137819","PAQR5","ortholog_one2one",1,91.5152,91.5152
"ENSMUSG00000039166","Akap7","ENSG00000118507","AKAP7","ortholog_one2one",1,78.6624,70.977
"ENSMUSG00000030223","Ptpro","ENSG00000151490","PTPRO","ortholog_one2one",1,90.9462,91.6941
"ENSMUSG00000024901","Peli3","ENSG00000174516","PELI3","ortholog_one2one",1,96.6292,91.6844
"ENSMUSG00000040410","Fbxl4","ENSG00000112234","FBXL4","ortholog_one2one",1,93.3977,93.3977
"ENSMUSG00000034575","Tent4a","ENSG00000112941","TENT4A","ortholog_one2one",1,92.8662,92.0455
"ENSMUSG00000055357","Capza1b","ENSG00000116489","CAPZA1","ortholog_one2many",0,67.7083,68.1818
"ENSMUSG00000065602","Mirlet7f-2","ENSG00000208012","MIRLET7F2","ortholog_one2one",1,100,100
"ENSMUSG00000065536","Mir98","ENSG00000271886","MIR98","ortholog_one2one",1,87.037,78.9916
"ENSMUSG00000020385","Clk4","ENSG00000113240","CLK4","ortholog_one2one",1,97.0894,97.0894
"ENSMUSG00000019978","Epb41l2","ENSG00000079819","EPB41L2","ortholog_one2one",1,83.7045,82.2886
"ENSMUSG00000025260","Hsd17b10","ENSG00000072506","HSD17B10","ortholog_one2one",1,87.7395,87.7395
"ENSMUSG00000032252","Glce","ENSG00000138604","GLCE","ortholog_one2one",1,95.7929,95.9481
"ENSMUSG00002075642","Gm56216","ENSG00000212489","RNU6-1109P","ortholog_one2one",0,63.5514,63.5514
"ENSMUSG00000027820","Mme","ENSG00000196549","MME","ortholog_one2one",1,94.1333,94.1333
"ENSMUSG00000024902","Mrpl11","ENSG00000174547","MRPL11","ortholog_one2one",1,87.5,87.5
"ENSMUSG00000026692","Fmo4","ENSG00000076258","FMO4","ortholog_one2one",1,79.6429,79.9283
"ENSMUSG00000022809","Nr1i2","ENSG00000144852","NR1I2","ortholog_one2one",1,76.5661,76.0369
"ENSMUSG00000095139","Pou3f2","ENSG00000184486","POU3F2","ortholog_one2one",1,99.5506,100
"ENSMUSG00000119801","Gm26054","ENSG00000207291","RNU6-30P","ortholog_one2one",0,97.1963,97.1963
"ENSMUSG00000022212","Cpne6","ENSG00000100884","CPNE6","ortholog_one2one",1,97.6661,97.6661
"ENSMUSG00000046846","Spesp1","ENSG00000258484","SPESP1","ortholog_one2one",0,41.8546,47.7143
"ENSMUSG00000003380","Rabac1","ENSG00000105404","RABAC1","ortholog_one2one",1,94.5946,94.5946
"ENSMUSG00000045751","Mms22l","ENSG00000146263","MMS22L","ortholog_one2one",1,81.0178,80.6919
"ENSMUSG00000024483","Ankhd1","ENSG00000131503","ANKHD1","ortholog_one2one",1,92.8179,93.037
"ENSMUSG00000052981","Ube2ql1","ENSG00000215218","UBE2QL1","ortholog_one2one",1,52.3026,98.7578
"ENSMUSG00000032087","Dscaml1","ENSG00000177103","DSCAML1","ortholog_one2one",1,95.4524,98.149
"ENSMUSG00000021598","Med10","ENSG00000133398","MED10","ortholog_one2one",1,99.2593,99.2593
"ENSMUSG00000061613","U2af1","ENSG00000160201","U2AF1","ortholog_one2one",1,100,99.5833
"ENSMUSG00000045903","Npas4","ENSG00000174576","NPAS4","ortholog_one2one",1,92.8928,92.8928
"ENSMUSG00000022805","Cfap91","ENSG00000183833","CFAP91","ortholog_one2one",1,73.3078,74.837
"ENSMUSG00000042078","Svop","ENSG00000166111","SVOP","ortholog_one2one",1,95.6204,95.6204
"ENSMUSG00000030657","Xylt1","ENSG00000103489","XYLT1","ortholog_one2one",1,91.7104,91.1366
"ENSMUSG00000025257","Ribc1","ENSG00000158423","RIBC1","ortholog_one2one",1,65.9631,65.9631
"ENSMUSG00000037395","Rcor3","ENSG00000117625","RCOR3","ortholog_one2one",1,96.9147,96.5642
"ENSMUSG00000024891","Slc29a2","ENSG00000174669","SLC29A2","ortholog_one2one",1,88.8158,88.8158
"ENSMUSG00000041133","Smc1a","ENSG00000072501","SMC1A","ortholog_one2one",1,99.8378,99.8378
"ENSMUSG00000046516","Cox17","ENSG00000138495","COX17","ortholog_one2one",1,92.0635,92.0635
"ENSMUSG00000021660","Btf3","ENSG00000145741","BTF3","ortholog_one2one",1,100,78.6408
"ENSMUSG00000035780","Ugt2a3","ENSG00000135220","UGT2A3","ortholog_one2one",0,66.4794,67.3624
"ENSMUSG00000022803","Popdc2","ENSG00000121577","POPDC2","ortholog_one2one",1,83.0189,83.6957
"ENSMUSG00000029420","Rimbp2","ENSG00000060709","RIMBP2","ortholog_one2one",1,81.7971,77.533
"ENSMUSG00002076304","Gm55882","ENSG00000252464","RN7SKP70","ortholog_one2one",1,78.8235,74.1697
"ENSMUSG00000033352","Map2k4","ENSG00000065559","MAP2K4","ortholog_one2one",1,98.2368,97.7444
"ENSMUSG00000002847","Pla1a","ENSG00000144837","PLA1A","ortholog_one2one",1,81.3596,81.3596
"ENSMUSG00000031578","Mak16","ENSG00000198042","MAK16","ortholog_one2one",1,90.2027,89
"ENSMUSG00000002844","Adprh","ENSG00000144843","ADPRH","ortholog_one2one",1,80.9392,82.0728
"ENSMUSG00000075122","Cd80","ENSG00000121594","CD80","ortholog_one2one",0,39.8693,42.3611
"ENSMUSG00000078302","Foxd1","ENSG00000251493","FOXD1","ortholog_one2one",1,82.8947,81.2903
"ENSMUSG00000087403","Kantr","ENSG00000232593","KANTR","ortholog_one2one",1,96.0526,96.0526
"ENSMUSG00000008683","Rps15a","ENSG00000134419","RPS15A","ortholog_one2one",1,100,100
"ENSMUSG00000046082","Tmem174","ENSG00000164325","TMEM174","ortholog_one2one",1,81.4815,81.4815
"ENSMUSG00000024041","Cryaa","ENSG00000160202","CRYAA","ortholog_one2one",1,94.7977,94.7977
"ENSMUSG00000048400","Prss54","ENSG00000103023","PRSS54","ortholog_one2one",1,59.53,57.7215
"ENSMUSG00000052485","Tmem171","ENSG00000157111","TMEM171","ortholog_one2one",1,75.1553,74.6914
"ENSMUSG00000076460","Mir744","ENSG00000266297","MIR744","ortholog_one2one",1,95,96.9388
"ENSMUSG00000018334","Ksr1","ENSG00000141068","KSR1","ortholog_one2one",1,91.2944,85.8836
"ENSMUSG00000041096","Tspyl2","ENSG00000184205","TSPYL2","ortholog_one2one",1,72.969,71.2843
"ENSMUSG00000119912","Gm22069","ENSG00000206614","RNU6-477P","ortholog_one2one",0,89.7196,89.7196
"ENSMUSG00000021520","Uqcrb","ENSG00000156467","UQCRB","ortholog_one2one",0,87.3874,87.3874
"ENSMUSG00000032249","Anp32a","ENSG00000139223","ANP32D","ortholog_one2many",0,44.9393,84.7328
"ENSMUSG00000032249","Anp32a","ENSG00000140350","ANP32A","ortholog_one2many",1,89.4737,88.755
"ENSMUSG00000090264","Eif4ebp3","ENSG00000243056","EIF4EBP3","ortholog_one2one",1,86.1386,87
"ENSMUSG00000006050","Sra1","ENSG00000213523","SRA1","ortholog_one2one",1,79.3103,82.1429
"ENSMUSG00000002846","Timmdc1","ENSG00000113845","TIMMDC1","ortholog_one2one",1,71.2281,71.2281
"ENSMUSG00000074826","Ramacl","ENSG00000235272","RAMACL","ortholog_many2many",0,83.4951,72.8814
"ENSMUSG00000074826","Ramacl","ENSG00000169612","RAMAC","ortholog_many2many",0,82.5243,72.0339
"ENSMUSG00000047379","B4gat1","ENSG00000174684","B4GAT1","ortholog_one2one",1,96.6265,96.6265
"ENSMUSG00000103476","Strit1","ENSG00000240045","STRIT1","ortholog_one2one",1,76.4706,74.2857
"ENSMUSG00000021519","Mterf3","ENSG00000156469","MTERF3","ortholog_one2one",1,77.4272,76.4988
"ENSMUSG00000058388","Phtf1","ENSG00000116793","PHTF1","ortholog_one2one",1,93.6925,93.5696
"ENSMUSG00000024042","Sik1","ENSG00000142178","SIK1","ortholog_one2one",1,81.6431,81.2261
"ENSMUSG00000056679","Gpr173","ENSG00000184194","GPR173","ortholog_one2one",1,99.4638,99.4638
"ENSMUSG00000080268","Brms1","ENSG00000174744","BRMS1","ortholog_one2one",1,92.6829,92.6829
"ENSMUSG00000031669","Gins3","ENSG00000181938","GINS3","ortholog_one2one",1,89.3519,89.3519
"ENSMUSG00000034064","Poglut1","ENSG00000163389","POGLUT1","ortholog_one2one",1,91.3265,91.3265
"ENSMUSG00000041115","Iqsec2","ENSG00000124313","IQSEC2","ortholog_one2one",1,98.9919,98.9919
"ENSMUSG00000049092","Gpr137c","ENSG00000180998","GPR137C","ortholog_one2one",1,92.1986,90.9091
"ENSMUSG00000046152","Fut10","ENSG00000172728","FUT10","ortholog_one2one",1,81.7048,82.0459
"ENSMUSG00000040632","Nrl","ENSG00000129535","NRL","ortholog_one2one",1,89.4515,89.4515
"ENSMUSG00000117679","Apbb3","ENSG00000113108","APBB3","ortholog_one2one",1,91.5638,91.5638
"ENSMUSG00000034269","Setd5","ENSG00000168137","SETD5","ortholog_one2one",1,92.8767,94.0361
"ENSMUSG00000002076","Hsf2bp","ENSG00000160207","HSF2BP","ortholog_one2one",1,87.2781,88.3234
"ENSMUSG00000024883","Rin1","ENSG00000174791","RIN1","ortholog_one2one",1,80.1034,79.1826
"ENSMUSG00000030732","Chrdl2","ENSG00000054938","CHRDL2","ortholog_one2one",1,72.5352,72.028
"ENSMUSG00000004366","Sst","ENSG00000157005","SST","ortholog_one2one",1,96.5517,96.5517
"ENSMUSG00000041729","Coro2b","ENSG00000103647","CORO2B","ortholog_one2one",1,98.125,98.125
"ENSMUSG00000021831","Ero1a","ENSG00000197930","ERO1A","ortholog_one2one",1,92.6724,91.8803
"ENSMUSG00000021518","Ptdss1","ENSG00000156471","PTDSS1","ortholog_one2one",1,97.2516,97.2516
"ENSMUSG00000047531","Rtp2","ENSG00000198471","RTP2","ortholog_one2one",1,83.4081,82.6667
"ENSMUSG00000022508","Bcl6","ENSG00000113916","BCL6","ortholog_one2one",1,94.6252,94.7592
"ENSMUSG00002075742","Gm55795","ENSG00000222506","Y_RNA","ortholog_one2one",0,48.5149,48.0392
"ENSMUSG00000055296","Tmem245","ENSG00000106771","TMEM245","ortholog_one2one",1,91.3636,91.4676
"ENSMUSG00000056228","Cars2","ENSG00000134905","CARS2","ortholog_one2one",1,78.6232,76.9504
"ENSMUSG00000058392","Rrp1b","ENSG00000160208","RRP1B","ortholog_one2one",1,63.8122,60.9499
"ENSMUSG00000056481","Cd248","ENSG00000174807","CD248","ortholog_one2one",1,77.6471,78.4676
"ENSMUSG00000061451","Tmem151a","ENSG00000179292","TMEM151A","ortholog_one2one",1,97.4359,97.4359
"ENSMUSG00000020660","Pomc","ENSG00000115138","POMC","ortholog_one2one",1,79.5745,70.0375
"ENSMUSG00000023088","Abcc1","ENSG00000103222","ABCC1","ortholog_one2one",1,88.2853,88.1123
"ENSMUSG00000024875","Yif1a","ENSG00000174851","YIF1A","ortholog_one2one",1,92.4915,92.4915
"ENSMUSG00000121920","Gm58354","ENSG00000293600","","ortholog_one2one",1,89.3204,89.3204
"ENSMUSG00000033272","Slc35a4","ENSG00000176087","SLC35A4","ortholog_one2one",1,88.5802,88.5802
"ENSMUSG00000030850","Ate1","ENSG00000107669","ATE1","ortholog_one2one",1,75.492,81.4672
"ENSMUSG00000063564","Col23a1","ENSG00000050767","COL23A1","ortholog_one2one",1,90.7895,89.4444
"ENSMUSG00000090641","Zfp712","ENSG00000213799","ZNF845","ortholog_one2many",0,55.8865,40.6186
"ENSMUSG00000020658","Efr3b","ENSG00000084710","EFR3B","ortholog_one2one",1,97.552,97.552
"ENSMUSG00000040181","Fmo1","ENSG00000010932","FMO1","ortholog_one2one",1,83.2707,83.2707
"ENSMUSG00000058883","Zfp708","ENSG00000197013","ZNF429","ortholog_one2many",0,54.159,43.4718
"ENSMUSG00000021832","Psmc6","ENSG00000100519","PSMC6","ortholog_one2one",1,100,100
"ENSMUSG00000045589","Frrs1l","ENSG00000260230","FRRS1L","ortholog_one2one",1,92.8328,92.8328
"ENSMUSG00000051439","Cd14","ENSG00000170458","CD14","ortholog_one2one",1,66.9399,65.3333
"ENSMUSG00000032243","Itga11","ENSG00000137809","ITGA11","ortholog_one2one",1,90.2357,90.2357
"ENSMUSG00000006850","Tmco6","ENSG00000113119","TMCO6","ortholog_one2one",1,82.9959,83.1643
"ENSMUSG00000028434","Epb41l4b","ENSG00000095203","EPB41L4B","ortholog_one2one",1,90.4338,90.3333
"ENSMUSG00000038146","Notch3","ENSG00000074181","NOTCH3","ortholog_one2one",1,91.0699,90.9522
"ENSMUSG00000018347","Zkscan6","ENSG00000154957","ZNF18","ortholog_one2one",1,76.9784,77.9599
"ENSMUSG00000024873","Cnih2","ENSG00000174871","CNIH2","ortholog_one2one",1,100,100
"ENSMUSG00000041718","Alg13","ENSG00000101901","ALG13","ortholog_one2one",1,64.0867,54.6174
"ENSMUSG00000074824","Rslcan18","ENSG00000197013","ZNF429","ortholog_one2many",0,45.4348,31.0089
"ENSMUSG00000057396","Zfp759","ENSG00000213799","ZNF845","ortholog_one2many",0,46.7406,34.7423
"ENSMUSG00000014294","Ndufa2","ENSG00000131495","NDUFA2","ortholog_one2one",1,85.8586,85.8586
"ENSMUSG00000024870","Rab1b","ENSG00000174903","RAB1B","ortholog_one2one",1,99.005,99.005
"ENSMUSG00000045969","Ing1","ENSG00000153487","ING1","ortholog_one2one",1,88.8889,88.8889
